"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"123","Seth Curry","PG",24,"PHO",2,8,-11.4,0,0.333,0,0,27.7,13.7,15.6,0,0,0,16.5,0.0,-0.1,0,0,-0.298,0.0,-14.3,-1.6,-15.9,0
"124","Stephen Curry","PG",26,"GSW",80,2613,28,0.638,0.482,0.251,2.4,11.4,7,38.6,3,0.5,14.3,28.9,0.0,11.5,4.1,15.7,0.288,0.0,9.6,0.3,9.9,7.9
"125","Samuel Dalembert","C",33,"NYK",32,544,11.8,0.461,0,0.154,10.9,25.1,17.8,8.6,1.4,6.3,21.9,15,0.0,-0.4,0.7,0.3,0.023,0.0,-5.2,3,-2.2,0
"126","Troy Daniels","SG",23,"HOU",17,108,4.5,0.472,0.915,0.085,0,6.1,3.1,5.9,0,0,9.3,21.6,0.0,-0.1,0,0,-0.013,0.0,-2.4,-5.8,-8.2,-0.2
"127","Troy Daniels","SG",23,"MIN",19,154,7.4,0.443,0.661,0.034,4.3,10,7.1,13.4,1,0,11.8,19.4,0.0,-0.1,0,-0.1,-0.038,0.0,-1.4,-4.5,-5.8,-0.1
"128","Troy Daniels","SG",23,"CHO",11,135,16.1,0.62,0.61,0.119,1.6,5,3.3,7,1.1,0.6,10.1,23.3,0.0,0.2,0.1,0.3,0.119,0.0,2.5,-3.7,-1.2,0
"129","Luigi Datome","SF",27,"DET",3,17,16.7,0.458,0.333,0,6.2,20,12.8,24.9,3,0,14.3,36.5,0.0,0,0,0,-0.033,0.0,-0.2,-1,-1.2,0
"130","Luigi Datome","SF",27,"BOS",18,192,14.9,0.607,0.468,0.013,1.1,13.3,7.1,6,0.3,2.8,8.3,19.3,0.0,0.3,0.2,0.4,0.106,0.0,-0.3,-1.9,-2.2,0
"131","Brandon Davies","PF",23,"PHI",20,379,10.7,0.472,0.252,0.277,9.5,11.4,10.4,13,2.2,0.9,15.8,18.2,0.0,-0.1,0.4,0.3,0.039,0.0,-2.6,-0.1,-2.8,-0.1
"132","Brandon Davies","PF",23,"BRK",7,44,8.5,0.405,0.222,0.222,7.7,17.8,12.7,7.2,1.2,5.5,16.8,24.6,0.0,-0.1,0.1,-0.1,-0.069,0.0,-7.1,0.2,-6.9,-0.1
"133","Anthony Davis","PF",21,"NOP",68,2455,30.8,0.591,0.01,0.384,8,24.1,16.1,11.6,2.1,6.2,6.3,27.8,0.0,9.9,4.2,14,0.274,0.0,4.2,3,7.1,5.7
"134","Ed Davis","PF",25,"LAL",79,1840,20,0.594,0,0.403,13.3,23.1,18,8.3,1.4,4.3,9.5,14.8,0.0,4.6,1.6,6.3,0.164,0.0,1.1,1.9,3,2.3
"135","Glen Davis","PF",29,"LAC",74,904,10.8,0.495,0.016,0.373,5.5,15.4,10.5,6.3,2.3,1.9,11.6,16.7,0.0,0.2,1.1,1.4,0.072,0.0,-3.5,1,-2.5,-0.1
"136","Andre Dawkins","SG",23,"MIA",4,22,-5,0.25,1,0,0,10.7,5.5,6.6,0,0,14.3,15,0.0,-0.1,0,-0.1,-0.172,0.0,-7.5,-3.9,-11.5,-0.1
"137","Austin Daye","SF",26,"SAS",26,268,7.1,0.441,0.496,0.035,2.6,22.8,12.9,5.1,1.5,0.8,13.4,22.9,0.0,-0.5,0.4,-0.1,-0.021,0.0,-5.3,-1.5,-6.8,-0.3
"138","Austin Daye","SF",26,"ATL",8,76,12.1,0.484,0.538,0.077,6.2,14.6,10.5,16,2.7,2.2,15.7,19.2,0.0,0,0.1,0.1,0.068,0.0,-1.3,0.9,-0.3,0
"139","Dewayne Dedmon","C",25,"ORL",59,845,13.3,0.568,0.006,0.395,15.5,24.1,19.7,1.6,1,4.8,21.1,13,0.0,0.7,1,1.7,0.099,0.0,-3.6,0.3,-3.3,-0.3
"140","Matthew Dellavedova","SG",24,"CLE",67,1380,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,0.0,1.4,0.5,1.9,0.067,0.0,-0.6,-2,-2.6,-0.2
"141","Luol Deng","SF",29,"MIA",72,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,0.0,3.7,1.6,5.4,0.106,0.0,1.1,-0.6,0.5,1.5
"142","DeMar DeRozan","SG",25,"TOR",60,2100,17.4,0.51,0.089,0.438,2.3,12.9,7.6,17,1.8,0.4,10.4,28.4,0.0,2.6,1.4,4,0.09,0.0,-0.2,-1.4,-1.6,0.2
"143","Boris Diaw","PF",32,"SAS",81,1984,12.7,0.526,0.267,0.147,4.5,15.2,10,17.9,0.9,0.9,15.8,18.3,0.0,1.3,2.3,3.6,0.088,0.0,-0.6,0.7,0.1,1.1
"144","Gorgui Dieng","C",25,"MIN",73,2193,17.2,0.573,0.012,0.477,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15,0.0,3.4,1.5,4.9,0.108,0.0,0.1,2.4,2.5,2.5
"145","Spencer Dinwiddie","PG",21,"DET",34,455,10.2,0.394,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1,15.2,21.1,0.0,-0.3,0.4,0.1,0.009,0.0,-2.6,-1.5,-4.2,-0.2
"146","Joey Dorsey","PF",31,"HOU",69,854,11.1,0.507,0.007,0.572,13.3,22.7,18,4.4,2.3,2.3,18.4,11.3,0.0,0.4,1.5,1.9,0.108,0.0,-3.5,2.1,-1.4,0.1
"147","Toney Douglas","SG",28,"NOP",12,177,11.2,0.45,0.353,0.255,1.3,12.8,7.1,20,3.3,1.7,15,17.2,0.0,0,0.2,0.2,0.046,0.0,-2.1,0.8,-1.3,0
"148","Chris Douglas-Roberts","SG",28,"LAC",12,103,3.3,0.387,0.333,0.381,1.1,11.8,6.6,5,0.5,0,0,10.7,0.0,0,0.1,0,0.02,0.0,-4.4,-1.6,-6.1,-0.1
"149","Goran Dragic","SG",28,"PHO",52,1735,16.7,0.573,0.274,0.191,3.2,8.5,5.8,20.2,1.4,0.4,13.4,21.5,0.0,3.1,0.9,4,0.111,0.0,2.1,-1.3,0.8,1.2
"150","Goran Dragic","PG",28,"MIA",26,905,18.8,0.586,0.226,0.322,4.1,7.7,5.9,27.8,1.6,0.6,13.8,22.2,0.0,2.3,0.5,2.8,0.146,0.0,3.4,-1.7,1.7,0.9
"151","Zoran Dragic","SG",25,"PHO",6,13,9.1,0.322,0.625,0.375,16.7,8.5,12.6,11.9,0,0,0,31.5,0.0,0,0,0,-0.077,0.0,-0.4,-6.9,-7.3,0
"152","Zoran Dragic","SG",25,"MIA",10,62,8,0.481,0.409,0.091,5.9,3.8,4.8,11,1.7,0,17.9,21.1,0.0,-0.1,0,0,-0.035,0.0,-2.9,-3.4,-6.3,-0.1
"153","Larry Drew","PG",24,"PHI",12,219,4.5,0.388,0.448,0.052,0.5,7.3,3.7,33.9,1.4,0,29.6,16.8,0.0,-0.5,0.1,-0.4,-0.087,0.0,-7.3,-4.1,-11.4,-0.5
"154","Andre Drummond","C",21,"DET",82,2502,21.4,0.504,0.002,0.38,18.3,30.1,24,3.9,1.5,4.8,9.7,22,0.0,3.4,4.3,7.7,0.147,0.0,-1.2,1.1,-0.2,1.2
"155","Jared Dudley","SG",29,"MIL",72,1717,12.3,0.572,0.454,0.158,3,11.6,7.3,11.5,2.1,0.5,12.1,13.5,0.0,2,2.1,4.1,0.116,0.0,0.1,0.5,0.6,1.1
"156","Tim Duncan","C",38,"SAS",77,2227,22.6,0.56,0.009,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,0.0,4.9,4.7,9.6,0.207,0.0,0.8,4.7,5.5,4.2
"157","Mike Dunleavy","SF",34,"CHI",63,1838,11.6,0.573,0.547,0.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,0.0,2.4,1.7,4.1,0.108,0.0,0.6,-0.2,0.4,1.1
"158","Kevin Durant","SF",26,"OKC",27,913,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12,29.1,0.0,3.8,1,4.8,0.252,0.0,6.3,-0.2,6.1,1.9
"159","Cleanthony Early","SF",23,"NYK",39,647,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2,1.5,14.5,19.6,0.0,-0.8,0.4,-0.4,-0.03,0.0,-3.8,-1.3,-5.2,-0.5
"160","Wayne Ellington","SG",27,"LAL",65,1675,11.6,0.504,0.394,0.104,2,12.3,6.9,10.2,1,0.1,7.2,18.5,0.0,1.1,0.1,1.2,0.034,0.0,-0.4,-2.6,-3,-0.4
"161","Monta Ellis","SG",29,"DAL",80,2699,16.5,0.509,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,0.0,1.4,2.2,3.6,0.065,0.0,0.7,-0.7,-0.1,1.3
"162","James Ennis","SF",24,"MIA",62,1051,11.5,0.541,0.385,0.381,6,14,10.1,7.2,1.3,1.4,11.9,14.6,0.0,1.2,0.8,1.9,0.088,0.0,-0.9,-0.6,-1.5,0.1
"163","Tyler Ennis","PG",20,"PHO",8,58,12,0.503,0.286,0.095,1.9,11.4,6.6,37.5,0,2.6,26.8,22.6,0.0,0,0,0,-0.005,0.0,-4,-2.8,-6.8,-0.1
"164","Tyler Ennis","PG",20,"MIL",25,353,6.6,0.395,0.301,0.041,2,7.1,4.5,25.6,2.6,0.7,21.4,20.3,0.0,-0.8,0.4,-0.3,-0.046,0.0,-5.3,-1.3,-6.6,-0.4
"165","Jeremy Evans","SF",27,"UTA",38,266,20.5,0.636,0.086,0.5,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,0.0,0.9,0.4,1.3,0.241,0.0,1.5,2,3.5,0.4
"166","Reggie Evans","PF",34,"SAC",47,764,11.7,0.49,0.015,0.708,14.9,29,22.2,6.1,1.4,0.5,20,13,0.0,0.4,0.8,1.2,0.074,0.0,-2.7,0,-2.7,-0.1
"167","Tyreke Evans","SG",25,"NOP",79,2690,17.7,0.508,0.195,0.25,3.5,14.1,8.8,32.7,2,1,16,26.1,0.0,2.4,2.2,4.6,0.082,0.0,1.7,0.1,1.9,2.6
"168","Dante Exum","PG",19,"UTA",82,1817,5.7,0.457,0.635,0.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,0.0,-1.1,1,-0.1,-0.003,0.0,-2.6,-1.3,-3.8,-0.8
"169","Festus Ezeli","C",25,"GSW",46,504,16.2,0.58,0,0.561,13.3,19.7,16.6,2.5,0.7,6.2,15.6,17.7,0.0,0.8,0.9,1.7,0.159,0.0,-3,1.2,-1.8,0
"170","Kenneth Faried","PF",25,"DEN",75,2086,18.4,0.548,0.011,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12,20.3,0.0,3.5,2.1,5.6,0.13,0.0,-0.2,0.9,0.8,1.4
"171","Jordan Farmar","PG",28,"LAC",36,529,9.9,0.513,0.614,0.07,1.7,7.1,4.5,18,1.9,0.8,16.4,16.6,0.0,0.2,0.4,0.6,0.053,0.0,-0.7,-1.3,-2,0
"172","Derrick Favors","PF",23,"UTA",74,2280,21.8,0.558,0.007,0.362,10,20.7,15.4,9.4,1.4,4.3,10.2,23.8,0.0,5,3.3,8.3,0.175,0.0,0.8,1.7,2.4,2.6
"173","Raymond Felton","PG",30,"DAL",29,281,12.4,0.48,0.321,0.142,0.8,9.4,5.1,21.9,2,1.2,13.8,20.7,0.0,0,0.2,0.2,0.039,0.0,-1.8,-1.3,-3,-0.1
"174","Landry Fields","SF",26,"TOR",26,216,10.8,0.527,0.049,0.146,5.3,8.5,6.9,10.1,2.6,0,15.5,10.8,0.0,0.2,0.1,0.3,0.072,0.0,-1.5,0.1,-1.5,0
"175","Evan Fournier","SG",22,"ORL",58,1661,12.4,0.546,0.391,0.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,0.0,1.5,0.6,2.1,0.059,0.0,0.2,-2.3,-2.1,-0.1
"176","Randy Foye","SG",31,"DEN",50,1087,11,0.51,0.654,0.137,0.9,7.8,4.2,17,1.6,0.8,12.3,19.3,0.0,0.6,0.4,1,0.045,0.0,0.7,-1.8,-1.1,0.2
"177","Jamaal Franklin","SG",23,"DEN",3,13,4.9,0.75,1,0,8,8.6,8.3,32.8,0,6,60,16.6,0.0,0,0,0,-0.063,0.0,-4.8,-0.3,-5.1,0
"178","Tim Frazier","PG",24,"PHI",6,171,5.9,0.343,0.256,0.349,2.4,10,6,40.4,1.8,0,26.6,17.2,0.0,-0.4,0.1,-0.3,-0.071,0.0,-6.6,-2.8,-9.3,-0.3
"179","Tim Frazier","PG",24,"POR",5,68,13.7,0.557,0.333,0.333,3.2,10.8,7.1,36.7,1.5,0,25.3,18.2,0.0,0.1,0.1,0.2,0.119,0.0,-0.6,-1.5,-2.1,0
"180","Jimmer Fredette","PG",25,"NOP",50,509,9.8,0.479,0.289,0.271,1.8,7.1,4.5,17.2,1.5,0.3,15.1,19.6,0.0,0,0.2,0.2,0.021,0.0,-2.6,-2.9,-5.5,-0.4
"181","Joel Freeland","C",27,"POR",48,617,12.2,0.522,0,0.166,11,21.9,16.6,3.8,0.7,2.7,12.4,13.4,0.0,0.6,0.9,1.6,0.122,0.0,-3,1.2,-1.8,0
"182","Channing Frye","PF",31,"ORL",75,1870,9.5,0.546,0.71,0.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,0.0,0.7,1.4,2.1,0.053,0.0,-0.9,0,-0.9,0.5
"183","Danilo Gallinari","SF",26,"DEN",59,1426,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8,21.5,0.0,3,1,3.9,0.132,0.0,2.3,-1.1,1.3,1.2
"184","Langston Galloway","PG",23,"NYK",45,1457,12.3,0.489,0.344,0.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,0.0,0.7,0.6,1.3,0.043,0.0,0,-1.1,-1.1,0.3
"185","Francisco Garcia","SF",33,"HOU",14,200,3.6,0.347,0.714,0.063,1.7,7.7,4.7,11,2.2,1.9,13.4,16.2,0.0,-0.4,0.2,-0.2,-0.044,0.0,-5,-0.2,-5.3,-0.2
"186","Kevin Garnett","PF",38,"BRK",42,854,14.8,0.486,0.022,0.149,6.1,31.3,18.7,13,2.5,1.2,13.3,18.1,0.0,0.2,1.4,1.6,0.089,0.0,-2.8,2.5,-0.4,0.3
"187","Kevin Garnett","PF",38,"MIN",5,98,19.3,0.58,0.032,0.129,2.3,28.9,15.2,14.3,2.6,3.2,3,15.2,0.0,0.2,0.1,0.3,0.161,0.0,-0.2,1.7,1.4,0.1
"188","Marc Gasol","C",30,"MEM",81,2687,21.7,0.558,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4,12.2,24.6,0.0,5.5,4.7,10.2,0.182,0.0,1.3,3.5,4.8,4.6
"189","Pau Gasol","PF",34,"CHI",78,2681,22.7,0.55,0.023,0.317,9.2,27.6,18.6,14.4,0.5,4,10.7,24.7,0.0,6,4.4,10.4,0.187,0.0,0.7,2.1,2.8,3.2
"190","Rudy Gay","SF",28,"SAC",68,2408,19.7,0.556,0.197,0.352,4.8,13.7,9.4,19,1.5,1.3,12.4,27,0.0,4.8,1.3,6.1,0.122,0.0,2.8,-0.7,2.1,2.5
"191","Alonzo Gee","SF",27,"DEN",39,511,14,0.574,0.175,0.474,5.9,9,7.4,5.7,2.7,0.9,13.1,16.1,0.0,0.7,0.4,1.1,0.1,0.0,-0.7,0.3,-0.4,0.2
"192","Alonzo Gee","SF",27,"POR",15,151,9.7,0.47,0.224,0.245,5.8,11.1,8.5,6,2.4,0.5,12.8,18.5,0.0,-0.1,0.2,0.1,0.039,0.0,-3.2,0.2,-3,0
"193","Paul George","SF",24,"IND",6,91,13,0.492,0.449,0.224,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,0.0,-0.2,0.2,0,-0.008,0.0,-2.7,-0.7,-3.3,0
"194","Taj Gibson","PF",29,"CHI",62,1692,16.1,0.545,0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,0.0,2.7,2.1,4.8,0.137,0.0,-0.6,1.1,0.6,1.1
"195","Manu Ginobili","SG",37,"SAS",70,1587,16.2,0.544,0.438,0.346,2,12.8,7.5,28.6,2.2,0.9,18.5,23.9,0.0,1.4,2.3,3.7,0.111,0.0,1.4,0.3,1.7,1.5
"196","Rudy Gobert","C",22,"UTA",82,2158,21.6,0.627,0.005,0.639,14.3,27.2,20.7,8.2,1.6,7,16.9,14,0.0,5,4.3,9.3,0.206,0.0,0.7,5.1,5.8,4.3
"197","Drew Gooden","PF",33,"WAS",51,864,11.9,0.469,0.214,0.159,9.6,19.3,14.5,8.6,1.2,0.8,8.7,17,0.0,0.5,1.2,1.7,0.094,0.0,-1.8,0.2,-1.6,0.1
"198","Archie Goodwin","SG",20,"PHO",41,535,11.2,0.486,0.204,0.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,0.0,-0.2,0.4,0.2,0.014,0.0,-3.3,-1.2,-4.5,-0.3
"199","Aaron Gordon","PF",19,"ORL",47,797,11.4,0.517,0.231,0.293,6.4,17.8,12,6.3,1.3,2.2,13.9,15.5,0.0,0.3,0.7,1,0.06,0.0,-2.8,0,-2.8,-0.2
"200","Ben Gordon","SG",31,"ORL",56,790,10.6,0.538,0.329,0.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,0.0,0.1,0.2,0.3,0.015,0.0,-2.5,-3.6,-6.1,-0.8
"201","Drew Gordon","PF",24,"PHI",9,71,3.7,0.428,0.158,0.105,10.2,17.7,13.7,4.8,0.7,0,28.7,17.1,0.0,-0.2,0.1,-0.1,-0.093,0.0,-9,-2.3,-11.3,-0.2
"202","Eric Gordon","SG",26,"NOP",61,2018,12.7,0.544,0.454,0.192,1.6,7.4,4.5,17.6,1.3,0.5,14,19.8,0.0,2.2,0.7,2.9,0.069,0.0,1.4,-2,-0.6,0.7
"203","Marcin Gortat","C",30,"WAS",82,2453,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1,3.6,10.5,17.6,0.0,4.4,4.2,8.6,0.168,0.0,-0.4,2.3,1.8,2.4
"204","Danny Granger","SF",31,"MIA",30,613,8.6,0.527,0.519,0.228,4,11.5,7.8,4.4,1.1,0.8,11.9,15.5,0.0,0.2,0.3,0.6,0.046,0.0,-1.5,-1.8,-3.2,-0.2
"205","Jerami Grant","SF",20,"PHI",65,1377,8.7,0.47,0.443,0.548,3.7,12.3,7.8,9.4,1.5,4,16.3,16.5,0.0,-0.9,1.4,0.5,0.019,0.0,-4.3,1,-3.3,-0.5
"206","Danny Green","SG",27,"SAS",81,2312,16.5,0.596,0.619,0.172,2.7,13.9,8.4,10.3,2.2,2.8,10.5,17.5,0.0,4,3.9,7.8,0.163,0.0,2.8,2.2,5,4.1
"207","Draymond Green","PF",24,"GSW",79,2490,16.4,0.54,0.43,0.261,5.1,22.4,14,16.1,2.4,2.9,13.5,17.2,0.0,3.3,5.2,8.5,0.163,0.0,1,4,5,4.4
"208","Erick Green","PG",23,"DEN",43,410,8.9,0.436,0.29,0.074,1.8,6.6,4.1,15.1,1.5,0,7.7,19.1,0.0,-0.1,0.1,0,0,0.0,-2.7,-2.7,-5.4,-0.3
"209","Gerald Green","SG",29,"PHO",74,1446,15.4,0.532,0.497,0.154,2.5,11.7,7,10.9,1.4,0.6,11.1,28.4,0.0,1,1,1.9,0.065,0.0,0.8,-3.3,-2.4,-0.2
"210","JaMychal Green","PF",24,"SAS",4,25,9.9,0.571,0.286,0,13.9,13.4,13.6,0,0,6,22.2,16.4,0.0,0,0,0,0.071,0.0,-4.3,-1.9,-6.2,0
"211","JaMychal Green","PF",24,"MEM",20,139,15.8,0.608,0.1,0.25,13.2,18.8,16,4.7,1.9,1.8,21.3,18.6,0.0,0.1,0.2,0.4,0.127,0.0,-1.5,0.2,-1.3,0
"212","Jeff Green","SF",28,"BOS",33,1093,14.6,0.539,0.324,0.303,2.1,12.2,7.1,7.9,1.2,0.9,9.4,23.8,0.0,1,1,2,0.089,0.0,-0.1,-1.4,-1.6,0.1
"213","Jeff Green","SF",28,"MEM",45,1361,14.2,0.53,0.28,0.291,3.6,12,7.8,9.5,1,1.3,8.6,20.5,0.0,1.7,1.5,3.1,0.111,0.0,0.3,-0.3,0,0.7
"214","Willie Green","SG",33,"ORL",52,951,7.9,0.477,0.395,0.111,1.6,7.9,4.7,10.9,1.4,0.4,13,17.6,0.0,-0.4,0.4,-0.1,-0.003,0.0,-2.8,-2.1,-4.9,-0.7
"215","Blake Griffin","PF",25,"LAC",67,2356,22.8,0.551,0.022,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,0.0,6.6,2.4,9,0.183,0.0,3.1,1,4.1,3.6
"216","Jorge Gutierrez","PG",26,"BRK",10,44,10.9,0.522,0.071,0.214,0,17.8,8.9,26,1.2,0,16.4,19,0.0,0,0,0.1,0.059,0.0,-3,-1.7,-4.6,0
"217","Jorge Gutierrez","PG",26,"MIL",10,131,11.1,0.589,0.074,0.37,4.4,11.3,7.9,17.4,1.9,0,22.3,13.9,0.0,0.1,0.2,0.3,0.098,0.0,-2.3,-0.3,-2.6,0
"218","P.J. Hairston","SG",22,"CHO",45,687,9,0.446,0.606,0.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,0.0,-0.5,0.8,0.3,0.022,0.0,-2.2,-1.3,-3.5,-0.3
"219","Jordan Hamilton","SF",24,"LAC",14,122,8.3,0.543,0.6,0,1.9,12.7,7.4,8.2,0.8,0,10.3,14.4,0.0,0.1,0.1,0.1,0.059,0.0,-1.1,-2.1,-3.2,0
"220","Justin Hamilton","C",24,"MIA",24,289,9.7,0.485,0.292,0.108,10.2,9.8,10,6.5,1.5,1.5,10.5,12.4,0.0,0.2,0.2,0.4,0.069,0.0,-1.2,-0.4,-1.6,0
"221","Justin Hamilton","C",24,"MIN",17,423,18,0.586,0.106,0.354,8.7,14.8,11.6,9.2,2.3,4.6,12.1,15.5,0.0,0.8,0.3,1.1,0.125,0.0,0.6,1.7,2.3,0.5
"222","Tyler Hansbrough","PF",29,"TOR",74,1058,13.3,0.597,0.042,0.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,0.0,2.6,0.9,3.4,0.156,0.0,0.1,-0.5,-0.5,0.4
"223","Tim Hardaway","SG",22,"NYK",70,1681,12.1,0.512,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,0.0,0.8,0,0.8,0.023,0.0,0.1,-4.2,-4.1,-0.9
"224","James Harden","SG",25,"HOU",81,2981,26.7,0.605,0.378,0.561,2.8,14.2,8.5,34.6,2.6,1.6,14.9,31.3,0.0,12.2,4.2,16.4,0.265,0.0,7.4,1,8.4,7.8
"225","Maurice Harkless","SF",21,"ORL",45,674,8.4,0.449,0.354,0.259,6.3,11.6,8.9,5.4,2.4,1.1,13.3,13.7,0.0,-0.3,0.6,0.3,0.021,0.0,-3.1,0.2,-2.9,-0.1
"226","Devin Harris","PG",31,"DAL",76,1685,14.8,0.559,0.508,0.309,0.8,8,4.4,20.4,2.3,0.7,12.5,18,0.0,2.9,1.3,4.2,0.12,0.0,1.9,-0.8,1.2,1.3
"227","Gary Harris","SG",20,"DEN",55,719,4.9,0.395,0.475,0.217,3,6.7,4.8,5.9,2.7,0.8,13.8,16.6,0.0,-1.2,0.5,-0.7,-0.046,0.0,-4.2,-0.1,-4.3,-0.4
"228","Joe Harris","SG",23,"CLE",51,493,5.6,0.537,0.7,0.125,1.7,7.8,4.8,7.7,0.7,0.3,17.6,14.1,0.0,0,0.2,0.2,0.018,0.0,-2,-2.5,-4.5,-0.3
"229","Tobias Harris","SF",22,"ORL",68,2369,16.7,0.551,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,0.0,3,1.8,4.8,0.098,0.0,0.4,-0.7,-0.3,1
"230","Udonis Haslem","PF",34,"MIA",62,995,10.6,0.488,0.042,0.268,8.8,22.1,15.6,7.4,1.1,1.1,13.3,14.6,0.0,0.4,1,1.4,0.066,0.0,-3.3,-0.1,-3.4,-0.4
"231","Spencer Hawes","PF",26,"LAC",73,1274,9.8,0.478,0.424,0.164,2.7,19.7,11.4,10,1,3.4,12.1,17.9,0.0,-0.3,1.5,1.2,0.044,0.0,-2.9,1,-1.9,0
"232","Chuck Hayes","C",31,"TOR",29,255,10.4,0.492,0,0.239,8.1,14.9,11.5,11.3,2,1.3,13.6,10.4,0.0,0.3,0.2,0.5,0.091,0.0,-1.5,1.1,-0.4,0.1
"233","Gordon Hayward","SF",24,"UTA",76,2618,20.2,0.567,0.304,0.425,2.4,14,8.2,21.7,2.2,0.9,13.8,26.2,0.0,5.8,2.9,8.7,0.159,0.0,3.3,0.1,3.4,3.6
"234","Brendan Haywood","C",35,"CLE",22,119,9.1,0.49,0,0.433,5.9,21.9,14,2.5,0.9,6.6,21.9,17.3,0.0,-0.2,0.2,0,0.008,0.0,-7.9,1.3,-6.6,-0.1
"235","Gerald Henderson","SG",27,"CHO",80,2315,13.2,0.514,0.161,0.256,1.7,11.6,6.5,15.6,1.1,0.7,10.5,20.7,0.0,1.3,2.3,3.6,0.074,0.0,-1.2,-0.4,-1.5,0.3
"236","Xavier Henry","SF",23,"LAL",9,86,4.9,0.424,0,1.846,2.5,2.7,2.6,4.8,1.8,0,11.3,13.7,0.0,-0.1,0,-0.1,-0.03,0.0,-5.5,-2.4,-7.9,-0.1
"237","John Henson","C",24,"MIL",67,1228,18,0.578,0,0.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,0.0,1.3,2.4,3.6,0.142,0.0,-1.9,4.6,2.7,1.5
"238","Roy Hibbert","C",28,"IND",76,1926,15.4,0.501,0.003,0.287,9,21.9,15.5,7.4,0.5,5.1,11.8,21.3,0.0,1,3.2,4.2,0.105,0.0,-3.1,2.1,-1,0.5
"239","J.J. Hickson","C",26,"DEN",73,1411,14.3,0.504,0.004,0.438,11.1,24,17.3,6.5,1.3,1.9,14.9,19.7,0.0,0.5,1.4,1.8,0.062,0.0,-3.1,0.4,-2.7,-0.3
"240","Nene Hilario","PF",32,"WAS",67,1693,14.3,0.534,0.008,0.336,5.7,17,11.5,12,2,1,15.2,21.8,0.0,0.5,2.5,3,0.086,0.0,-1.9,1.3,-0.6,0.6
"241","George Hill","PG",28,"IND",43,1267,21.5,0.579,0.361,0.267,2.2,13.3,7.8,31.4,1.8,0.9,10.3,23.8,0.0,3.7,1.6,5.4,0.203,0.0,5.4,0.2,5.6,2.4
"242","Jordan Hill","C",27,"LAL",70,1874,16.2,0.494,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,0.0,1.1,1.1,2.2,0.055,0.0,-2,-0.6,-2.6,-0.3
"243","Solomon Hill","SF",23,"IND",82,2381,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,0.0,0.9,2.6,3.5,0.072,0.0,-1.1,0.8,-0.3,1
"244","Kirk Hinrich","SG",34,"CHI",66,1610,6.8,0.468,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,0.0,-0.3,1.3,1,0.03,0.0,-2.3,-0.6,-2.8,-0.3
"245","Jrue Holiday","PG",24,"NOP",40,1303,18.8,0.522,0.253,0.142,2.8,9,5.9,34.9,2.5,1.3,13.8,23.1,0.0,2.3,1.1,3.4,0.124,0.0,3,-0.7,2.3,1.4
"246","Justin Holiday","SG",25,"GSW",59,657,12.1,0.498,0.464,0.191,2,9.7,6,10.1,3,1.4,10.2,18.8,0.0,0.2,1,1.3,0.092,0.0,-1.4,0.5,-1,0.2
