"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"251","Jrue Holiday","PG",20,"PHI",82,2901,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29,2.2,0.8,16.7,20.8,NA,2.2,3.5,5.7,0.094,NA,0.8,0.6,1.4,2.5
"252","Ryan Hollins","C",26,"CLE",70,1182,10.7,0.642,0,0.744,6.6,11.6,9,3.6,1,2.7,18.7,13.7,NA,1.3,0.5,1.8,0.072,NA,-2.5,-0.2,-2.7,-0.2
"253","Al Horford","C",24,"ATL",77,2704,20.7,0.587,0.004,0.204,8.2,23.7,16,17.5,1.2,2.3,10.6,19.7,NA,6.4,3.7,10.1,0.179,NA,2,2.4,4.4,4.4
"254","Eddie House","SG",32,"MIA",56,978,11.9,0.535,0.545,0.125,1.2,9.5,5.6,10,1.7,0.2,7.9,17.6,NA,1,1.2,2.2,0.108,NA,0.2,-1.4,-1.2,0.2
"255","Dwight Howard","C",25,"ORL",78,2935,26.1,0.616,0.007,0.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,NA,6.7,7.7,14.4,0.235,NA,0.9,3.9,4.8,5
"256","Josh Howard","SF",30,"WAS",18,409,9.2,0.416,0.179,0.29,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,NA,-0.5,0.3,-0.2,-0.027,NA,-4.1,-1.6,-5.8,-0.4
"257","Juwan Howard","PF",37,"MIA",57,592,8.4,0.495,0,0.28,7.7,16.3,12.2,5.8,0.9,0.5,15.1,13.1,NA,0.2,0.8,0.9,0.074,NA,-3.8,-0.3,-4.1,-0.3
"258","Lester Hudson","PG",26,"WAS",11,73,6,0.349,0.625,0.167,1.5,6.5,3.9,34.1,2.8,1,21.4,19.8,NA,-0.2,0,-0.1,-0.082,NA,-4.2,-3.4,-7.6,-0.1
"259","Kris Humphries","PF",25,"NJN",74,2061,17.8,0.555,0.002,0.328,12.5,32.2,22.1,7,0.9,3,13.4,17.3,NA,2.7,2.7,5.4,0.125,NA,-1.5,1.5,0,1
"260","Serge Ibaka","PF",21,"OKC",82,2216,17.7,0.579,0.002,0.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,NA,4.3,3.2,7.6,0.164,NA,-1.1,1.2,0.1,1.1
"261","Andre Iguodala","SF",27,"PHI",67,2469,17.2,0.53,0.238,0.395,2.8,15.2,9,26.4,2.1,1.2,13.4,19.2,NA,3.3,3.5,6.7,0.13,NA,1.5,1.8,3.2,3.2
"262","Zydrunas Ilgauskas","C",35,"MIA",72,1145,12.8,0.531,0.003,0.144,11.9,17.5,14.9,3.6,1.1,4,13.3,16,NA,1,1.9,2.9,0.122,NA,-2.6,1,-1.5,0.1
"263","Didier Ilunga-Mbenga","C",30,"NOH",41,330,9.7,0.518,0,0.367,12.8,18.9,15.9,2.7,1,6.8,27,11.3,NA,0,0.6,0.5,0.076,NA,-4.9,3.6,-1.3,0.1
"264","Ersan Ilyasova","PF",23,"MIL",60,1505,14.3,0.516,0.239,0.205,7.9,20.7,14.1,6.6,1.8,1.3,10.2,19.1,NA,1.1,2.7,3.8,0.121,NA,-1.4,1.2,-0.3,0.7
"265","Royal Ivey","SG",29,"OKC",25,155,8.2,0.527,0.421,0.053,1.6,10.2,6,6.8,2,0.5,11.4,12.8,NA,0.1,0.1,0.2,0.06,NA,-2.1,-0.9,-3,0
"266","Jarrett Jack","PG",27,"TOR",13,347,12.6,0.492,0.197,0.377,2,12.6,7.2,25.9,2.1,0,19.3,22.8,NA,-0.1,0.1,0,0.002,NA,-1.5,-1.7,-3.3,-0.1
"267","Jarrett Jack","SG",27,"NOH",70,1375,14.6,0.505,0.163,0.326,1.2,10.4,5.8,22.6,1.6,0.4,11.4,23.1,NA,1,1.3,2.4,0.082,NA,-0.9,-1.1,-2,0
"268","Darnell Jackson","PF",25,"SAC",59,486,12.3,0.521,0.07,0.31,11.2,10.8,11,4.6,1.2,0.4,11.4,18,NA,0.4,0.3,0.7,0.069,NA,-1.9,-2.4,-4.3,-0.3
"269","Stephen Jackson","SG",32,"CHA",67,2405,14.6,0.52,0.339,0.288,2.6,12.7,7.7,18.4,1.8,0.9,14.9,27.4,NA,-0.2,2.1,1.9,0.039,NA,0.6,-0.8,-0.2,1.1
"270","Damion James","SF",23,"NJN",25,403,10.1,0.477,0.029,0.272,4.8,20.5,12.5,8.1,2.1,2.3,17.8,16.2,NA,-0.4,0.5,0.1,0.015,NA,-5.1,1.7,-3.4,-0.1
"271","LeBron James","SF",26,"MIA",79,3063,27.3,0.594,0.188,0.446,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,NA,10.3,5.3,15.6,0.244,NA,6.5,2.1,8.6,8.2
"272","Antawn Jamison","PF",34,"CLE",56,1842,16.8,0.516,0.3,0.267,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26,NA,1.5,1.1,2.6,0.067,NA,0.8,-1.7,-0.9,0.5
"273","Othyus Jeffers","SG",25,"SAS",1,8,-0.5,0.333,0,0,0,28.4,14.5,18.6,0,0,25,23,NA,0,0,0,-0.183,NA,-12.4,-0.6,-13,0
"274","Othyus Jeffers","SG",25,"WAS",16,314,13.7,0.553,0.065,0.742,8.8,15.1,11.8,9,2.8,0,13.6,13.4,NA,0.4,0.3,0.7,0.104,NA,-0.6,0.4,-0.2,0.1
"275","Al Jefferson","C",26,"UTA",82,2940,20.1,0.528,0,0.219,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,NA,5.1,2.7,7.8,0.128,NA,0,0.1,0.1,1.5
"276","Richard Jefferson","SF",30,"SAS",81,2459,12.4,0.612,0.478,0.304,2.6,11.8,7.3,6.5,0.8,1,11.3,15.4,NA,3.7,2.1,5.9,0.115,NA,1.1,0,1.2,2
"277","Jared Jeffries","PF",29,"HOU",18,138,9.5,0.334,0.167,0.278,16.4,12.3,14.4,11.1,2.6,1.5,9,14.2,NA,0,0.1,0.1,0.042,NA,-1.9,1.3,-0.6,0
"278","Jared Jeffries","PF",29,"NYK",24,463,7.6,0.403,0.06,0.38,10.3,9.7,10,7.2,2.6,2.2,22.6,7.2,NA,0.1,0.4,0.4,0.046,NA,-2.2,2.6,0.4,0.3
"279","Brandon Jennings","PG",21,"MIL",63,2169,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,NA,0.6,3.3,3.9,0.086,NA,1.1,0.7,1.8,2.1
"280","Eugene Jeter","PG",27,"SAC",62,858,11.1,0.46,0.116,0.158,1.2,8.3,4.6,28.4,1.7,0.2,15.5,16.5,NA,0.2,0.5,0.7,0.037,NA,-3,-2.4,-5.4,-0.7
"281","Yi Jianlian","PF",23,"WAS",63,1112,10.1,0.459,0.037,0.262,7.8,18,12.7,3.5,1.2,2.2,11.6,17.4,NA,-0.4,0.8,0.4,0.016,NA,-4.7,-1.2,-5.9,-1.1
"282","Amir Johnson","PF",23,"TOR",72,1853,17.6,0.608,0.002,0.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,NA,4.4,1.2,5.6,0.146,NA,1.5,1.1,2.7,2.2
"283","Armon Johnson","PG",21,"POR",38,277,9.3,0.497,0.119,0.218,4.7,11.5,7.9,28.1,1,0.3,25.6,25.1,NA,-0.4,0.2,-0.3,-0.044,NA,-4.4,-2.4,-6.8,-0.3
"284","Chris Johnson","C",25,"POR",10,106,10.3,0.521,0,1,12.2,19.3,15.6,2.8,1.5,4.7,23.6,15,NA,0,0.2,0.2,0.069,NA,-5.1,1.3,-3.8,0
"285","Chris Johnson","C",25,"BOS",4,32,9.9,0.773,0,0.667,4.1,14.5,9.6,4.5,0,7.3,34,8.8,NA,0,0.1,0.1,0.118,NA,-4.4,4.2,-0.1,0
"286","James Johnson","SF",23,"CHI",13,123,8.8,0.449,0.22,0.317,5.9,16.7,11.4,18.1,3.5,5.6,27.8,24.2,NA,-0.4,0.3,0,-0.014,NA,-6.3,5.1,-1.2,0
"287","James Johnson","SF",23,"TOR",25,699,13.2,0.517,0.128,0.296,5.1,15.1,10,16.1,1.8,3,17.2,17.1,NA,0.2,0.4,0.6,0.044,NA,-1.1,1.3,0.3,0.4
"288","Joe Johnson","SG",29,"ATL",72,2554,16.4,0.517,0.258,0.209,2.8,10.9,6.9,24,1,0.2,10.3,26.3,NA,2.5,1.8,4.2,0.08,NA,1.6,-1.8,-0.2,1.2
"289","Trey Johnson","SG",26,"TOR",7,81,7,0.418,0.1,0.267,2.9,7.5,5.1,20.2,0.6,0.9,13,21.3,NA,-0.1,0,-0.1,-0.048,NA,-4.4,-3.9,-8.3,-0.1
"290","Trey Johnson","SG",26,"LAL",1,13,16.2,0.773,0,0.667,0,0,0,0,0,0,0,13.6,NA,0.1,0,0.1,0.23,NA,0.8,-4.5,-3.7,0
"291","Wesley Johnson","SG",23,"MIN",79,2069,10.2,0.491,0.424,0.135,2.7,10.4,6.4,11,1.4,2,11.6,16.8,NA,0.4,0.9,1.3,0.03,NA,-1.1,-0.4,-1.6,0.2
"292","Dahntay Jones","SG",30,"IND",45,589,13.7,0.558,0.182,0.421,0.8,11.4,6.1,9.5,1.7,0.9,10.9,21.4,NA,0.6,0.6,1.2,0.102,NA,-1.7,-1.4,-3.1,-0.2
"293","Dominique Jones","SG",22,"DAL",18,135,10.6,0.4,0.089,0.378,5.4,15.9,10.8,20.8,1.9,1.7,16,21.7,NA,-0.2,0.2,0,0.007,NA,-5.1,1.7,-3.4,0
"294","James Jones","SF",30,"MIA",81,1549,11.1,0.629,0.829,0.208,1.9,9.9,6.1,4.1,1,1,5.3,12,NA,3,1.7,4.7,0.145,NA,1.8,-0.9,0.9,1.1
"295","Solomon Jones","C",26,"IND",39,528,8.5,0.469,0.008,0.512,9.5,14.2,11.9,8.5,1.2,3,19.1,15.4,NA,-0.2,0.6,0.5,0.042,NA,-4.1,1.6,-2.6,-0.1
"296","DeAndre Jordan","C",22,"LAC",80,2047,14.8,0.648,0.003,0.636,11.9,20.9,16.5,3.2,1,5.4,18.8,11.7,NA,2.6,2.6,5.2,0.122,NA,-1.2,2.5,1.3,1.7
"297","Chris Kaman","C",28,"LAC",32,838,15.7,0.495,0,0.152,7.2,24.1,15.7,10,1,4.5,12.6,24.4,NA,-0.2,1.1,0.8,0.047,NA,-3.7,1.2,-2.5,-0.1
"298","Jason Kapono","SF",29,"PHI",24,112,1.6,0.277,0.286,0.071,3.1,8.2,5.7,5,0.9,0.7,6.5,12.7,NA,-0.3,0.1,-0.2,-0.07,NA,-7.3,-1.1,-8.4,-0.2
"299","Jason Kidd","PG",37,"DAL",80,2653,14.4,0.5,0.656,0.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,NA,2.5,3.9,6.4,0.116,NA,1,2.1,3.1,3.4
"300","Andrei Kirilenko","SF",29,"UTA",64,1999,16.6,0.567,0.181,0.498,6,13.8,9.9,14.9,2.1,3,15,17.8,NA,2.9,1.7,4.5,0.109,NA,0.8,1.3,2.2,2.1
"301","Linas Kleiza","SF",26,"TOR",39,1032,10.1,0.502,0.323,0.16,4.1,16.5,10.2,6.2,1,0.5,13,21.7,NA,-0.5,0.2,-0.3,-0.012,NA,-2,-2.7,-4.7,-0.7
"302","Kyle Korver","SG",29,"CHI",82,1649,13,0.572,0.519,0.156,0.9,9.5,5.3,12.1,1.1,0.9,9.2,18.3,NA,2.7,2.4,5.1,0.149,NA,0.8,-0.9,0,0.8
"303","Kosta Koufos","C",21,"MIN",39,336,10.4,0.447,0.019,0.222,13.5,18.7,16,3.2,1.2,4.5,17.4,18.2,NA,-0.3,0.3,0,-0.004,NA,-5.5,-0.3,-5.8,-0.3
"304","Kosta Koufos","C",21,"DEN",11,98,20.3,0.536,0,0.452,18.2,20.6,19.4,0,1,3.9,10.6,25.6,NA,0.1,0.1,0.3,0.133,NA,-4,-5.7,-9.7,-0.2
"305","Nenad Krstic","C",27,"OKC",47,1018,12.5,0.534,0,0.216,9.2,14.4,11.9,3,0.9,1.2,9,16.4,NA,1.2,0.8,2,0.096,NA,-1.8,-1.5,-3.2,-0.3
"306","Nenad Krstic","C",27,"BOS",24,553,14.3,0.598,0,0.544,11.1,17,14.2,2.3,0.8,1.1,11.2,17.8,NA,1,0.9,2,0.17,NA,-1.2,-0.6,-1.8,0
"307","Carl Landry","PF",27,"SAC",53,1406,14.7,0.545,0.006,0.444,10,10.5,10.2,5.7,1.1,1,12.4,20.3,NA,1.8,0.7,2.5,0.086,NA,-0.7,-1.3,-2,0
"308","Carl Landry","PF",27,"NOH",23,602,15.2,0.578,0.005,0.36,7.6,11.4,9.5,3.8,0.9,1.7,10.3,20.8,NA,1,0.6,1.6,0.125,NA,-0.8,-0.9,-1.7,0
"309","Acie Law","PG",26,"MEM",11,94,0.4,0.256,0.316,0.526,3.8,10.3,7,19.3,2.2,0,29.9,16,NA,-0.4,0.1,-0.3,-0.138,NA,-8,-0.3,-8.3,-0.1
"310","Acie Law","PG",26,"GSW",40,632,11.3,0.532,0.18,0.323,1.6,7.9,4.7,15.9,2.2,0,14.7,15.6,NA,0.5,0.2,0.7,0.052,NA,-2.2,-2.1,-4.3,-0.4
"311","Gani Lawal","PF",22,"PHO",1,2,-9.1,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,-0.009,NA,-5.4,0.5,-4.9,0
"312","Ty Lawson","PG",23,"DEN",80,2103,17.9,0.593,0.249,0.327,3.8,7.6,5.7,28.3,1.9,0.1,14.8,19.6,NA,5.1,1.6,6.7,0.153,NA,3.1,-1.2,1.9,2.1
"313","Courtney Lee","SG",25,"HOU",81,1723,12.6,0.534,0.302,0.208,3.3,10.4,6.9,8.9,1.7,0.7,9.8,17.9,NA,1.6,1.1,2.7,0.076,NA,-0.5,-0.9,-1.4,0.2
"314","David Lee","PF",27,"GSW",73,2634,17.8,0.549,0.003,0.273,9.1,21.9,15.4,14,1.4,0.9,13.4,21.2,NA,4.1,2,6,0.11,NA,0.1,0.1,0.3,1.5
"315","Rashard Lewis","PF",31,"ORL",25,810,11,0.524,0.444,0.167,3.4,11.7,7.6,5.9,1.4,1,10.8,18.6,NA,0.3,1.2,1.5,0.091,NA,-0.6,0.8,0.2,0.4
"316","Rashard Lewis","SF",31,"WAS",32,1014,12.8,0.544,0.397,0.163,5.2,15.9,10.4,9.9,1.5,1.5,13.5,16.8,NA,0.8,0.7,1.5,0.07,NA,0.2,0,0.1,0.5
"317","Jeremy Lin","PG",22,"GSW",29,285,14.8,0.458,0.069,0.347,4.7,8.9,6.8,20.4,5.9,2.4,17.8,15.6,NA,0,0.4,0.5,0.078,NA,-2.4,3,0.6,0.2
"318","Shaun Livingston","PG",25,"CHA",73,1261,14.3,0.53,0.01,0.315,2.8,11.6,7.2,22.5,2,1.9,16.3,20.1,NA,0.7,1.2,1.9,0.073,NA,-2,0.1,-1.9,0
"319","Brook Lopez","C",22,"NJN",82,2889,19.3,0.549,0.001,0.374,7.8,12.3,10,8.8,0.9,3.2,10.4,27.3,NA,4.4,1.9,6.3,0.105,NA,0.6,-0.4,0.1,1.5
"320","Robin Lopez","C",22,"PHO",67,991,13.9,0.539,0,0.28,9.5,15.6,12.6,1.3,0.9,3.4,10.7,20.4,NA,0.8,0.8,1.5,0.074,NA,-3.3,-1.6,-4.9,-0.7
"321","Kevin Love","PF",22,"MIN",73,2611,24.3,0.593,0.206,0.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,NA,8.9,2.5,11.4,0.21,NA,3.9,-0.2,3.7,3.8
"322","Kyle Lowry","PG",24,"HOU",75,2563,16.5,0.55,0.424,0.31,3.9,9.7,6.8,29.4,2,0.6,14.7,18.6,NA,5.1,1.8,7,0.13,NA,3.1,-0.4,2.7,3
"323","John Lucas III","PG",28,"CHI",2,10,-0.1,0.258,0.333,0.667,0,0,0,15,0,0,0,17.8,NA,0,0,0,-0.121,NA,-8.9,-6.9,-15.8,0
"324","Corey Maggette","SF",31,"MIL",67,1401,15.8,0.573,0.14,0.581,3.6,16.8,10,11.3,0.8,0.3,15.3,27.7,NA,1.5,1.9,3.4,0.115,NA,-1.3,-1.4,-2.7,-0.2
"325","Jamaal Magloire","C",32,"MIA",18,158,12.7,0.585,0,0.818,13.6,31.2,22.9,2.8,1.3,1,14.3,10.3,NA,0.3,0.3,0.6,0.172,NA,-2.5,-0.1,-2.7,0
"326","Ian Mahinmi","C",24,"DAL",56,488,13.7,0.645,0.02,0.837,10.7,17.8,14.4,2.5,1.5,2.3,15.7,15.3,NA,1,0.8,1.8,0.177,NA,-1.3,0.8,-0.6,0.2
"327","Shawn Marion","SF",32,"DAL",80,2253,17,0.551,0.04,0.197,9.1,19.2,14.3,8.3,1.6,1.7,12.5,21.5,NA,2.3,3.4,5.6,0.12,NA,-0.7,1.8,1.2,1.8
"328","Sean Marks","C",35,"POR",29,208,4.9,0.473,0.045,0.182,9,14.8,11.8,2.9,0.8,2,18.8,13.1,NA,-0.1,0.2,0.1,0.019,NA,-5.3,-0.7,-6,-0.2
"329","Cartier Martin","SF",26,"WAS",52,542,11.7,0.524,0.544,0.22,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,NA,0.5,0.3,0.8,0.071,NA,-0.3,-2.7,-3,-0.1
"330","Kenyon Martin","PF",33,"DEN",48,1233,14.1,0.526,0.025,0.199,6.5,20.9,13.9,13.6,1.8,2.2,13,16.4,NA,1,1.6,2.7,0.104,NA,-0.9,2.7,1.8,1.2
"331","Kevin Martin","SG",27,"HOU",80,2603,21.4,0.601,0.362,0.528,1.2,10,5.6,13,1.6,0.4,10.5,29.6,NA,8,1.5,9.5,0.175,NA,4.4,-2.8,1.6,2.3
"332","Roger Mason","SG",30,"NYK",26,319,7.1,0.461,0.571,0.13,1.8,13.7,7.7,8.8,0.9,0.5,6.9,12.2,NA,0.1,0.1,0.2,0.029,NA,-2.4,-2,-4.4,-0.2
"333","Wesley Matthews","SG",24,"POR",82,2758,15.5,0.582,0.386,0.322,2,9.7,5.7,10.2,2,0.3,11,21.3,NA,5,2.3,7.2,0.126,NA,2.1,-1.1,1.1,2.1
"334","Jason Maxiell","PF",27,"DET",57,930,9.4,0.51,0,0.524,8.3,14.7,11.4,2.7,1.4,1.8,15.9,13.9,NA,0,0.4,0.5,0.024,NA,-3.6,-0.9,-4.5,-0.6
"335","Eric Maynor","PG",23,"OKC",82,1200,11.7,0.485,0.288,0.177,2.5,9.1,5.9,30.3,1.5,0.4,17.7,16.5,NA,0.7,0.8,1.5,0.061,NA,-1.2,-2.1,-3.4,-0.4
"336","O.J. Mayo","SG",23,"MEM",71,1869,12.6,0.499,0.353,0.175,2.2,8.7,5.4,12.1,2,1.1,11,21.8,NA,0.5,1.9,2.4,0.062,NA,-0.2,-0.9,-1.1,0.4
"337","Luc Mbah a Moute","PF",24,"MIL",79,2093,11.5,0.518,0.016,0.439,9.2,14.3,11.7,5.3,1.8,1.1,13.1,13.1,NA,1.5,3.3,4.8,0.109,NA,-2.3,2.2,0,1
"338","Antonio McDyess","PF",36,"SAS",73,1387,12.8,0.516,0.003,0.224,10.5,22.3,16.5,9,1.3,2,16,14.9,NA,1,2.1,3,0.105,NA,-2.2,2.2,0,0.7
"339","JaVale McGee","C",23,"WAS",79,2193,17.4,0.566,0.005,0.381,11.2,22.2,16.5,2.8,1,6.7,12.6,16.3,NA,2.7,2.5,5.3,0.115,NA,-1.8,1.7,-0.1,1
"340","Tracy McGrady","SG",31,"DET",72,1686,14.9,0.503,0.171,0.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,NA,1,1.1,2.1,0.061,NA,-0.5,0.2,-0.3,0.7
"341","Dominic McGuire","SF",25,"CHA",52,760,10.4,0.437,0.011,0.214,10,21.8,15.9,9,0.7,3.5,11.2,13.8,NA,0.1,0.9,0.9,0.059,NA,-4,1.5,-2.5,-0.1
"342","Josh McRoberts","PF",23,"IND",72,1597,16,0.608,0.155,0.308,7.6,18.8,13.3,15,1.5,2.6,17.5,14.7,NA,2.6,2.2,4.9,0.147,NA,0.4,2.5,2.9,2
"343","Jodie Meeks","SG",23,"PHI",74,2062,12.6,0.6,0.611,0.298,1.2,8.4,4.8,5.7,1.6,0.1,8.5,15.7,NA,3.2,1.9,5.1,0.12,NA,1.6,-1,0.6,1.4
"344","Pops Mensah-Bonsu","PF",27,"NOH",7,35,-0.1,0.333,0,0,10.4,28,19.1,8,0,0,40,6.8,NA,0,0,0,0.013,NA,-6.6,1.2,-5.4,0
"345","C.J. Miles","SF",23,"UTA",78,1969,14.4,0.507,0.377,0.218,3.3,12.4,7.8,11.7,2,1.6,8.6,25.1,NA,1.2,1.3,2.5,0.061,NA,0.4,-2.1,-1.6,0.2
"346","Darko Milicic","C",25,"MIN",69,1686,12.2,0.482,0,0.199,8.5,15.4,11.8,9.9,1.6,6.3,19.4,19.7,NA,-1.5,1.7,0.2,0.007,NA,-3.8,3,-0.8,0.5
"347","Andre Miller","PG",34,"POR",81,2650,17.8,0.529,0.044,0.346,4.3,9.9,7,35.7,2.3,0.4,16.8,20.6,NA,4.6,2.4,7,0.127,NA,1.3,-0.2,1.1,2.1
"348","Brad Miller","C",34,"HOU",60,1015,16.3,0.566,0.361,0.318,4.9,19.9,12.4,21.4,1.4,1.4,13.8,17,NA,2,1,3,0.142,NA,1.2,0.6,1.7,0.9
"349","Mike Miller","SG",30,"MIA",41,838,9.7,0.525,0.584,0.168,5.7,19.5,13,9.1,1.3,0.2,15.9,14.4,NA,0.4,1.2,1.6,0.09,NA,-0.8,0.2,-0.6,0.3
"350","Patrick Mills","PG",22,"POR",64,783,13,0.506,0.405,0.143,2.8,5.2,4,24.3,1.9,0.1,15.1,24.5,NA,0.2,0.5,0.7,0.044,NA,-0.1,-3.5,-3.6,-0.3
"351","Paul Millsap","PF",25,"UTA",76,2605,19.8,0.578,0.023,0.342,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,NA,5.2,2.5,7.7,0.143,NA,1.6,0.7,2.4,2.9
"352","Yao Ming*","C",30,"HOU",5,91,19.8,0.579,0,0.432,8.7,24.9,16.8,7.3,0,6.1,13.7,24.8,NA,0.2,0.1,0.3,0.147,NA,-2.8,0,-2.8,0
"353","Nazr Mohammed","C",33,"CHA",51,851,15.9,0.52,0.003,0.278,13.3,22.6,17.9,3.7,0.9,4.4,12.5,22.4,NA,0.3,1.1,1.4,0.08,NA,-3.3,-0.8,-4.1,-0.5
"354","Nazr Mohammed","C",33,"OKC",24,429,16,0.583,0,0.183,13,18.5,15.8,2.4,1.9,1.7,11.8,17,NA,0.7,0.5,1.2,0.139,NA,-0.7,-1,-1.7,0
"355","Greg Monroe","C",20,"DET",80,2222,18,0.575,0.002,0.424,13,20.4,16.5,7.5,2.3,1.6,11,15.4,NA,4.7,1.9,6.6,0.143,NA,1.4,1,2.5,2.5
"356","Jamario Moon","SF",30,"CLE",40,764,10.7,0.488,0.503,0.058,2,16.1,8.9,9.3,1.7,2.7,8.1,12.5,NA,0.2,0.5,0.7,0.043,NA,-2.3,0.9,-1.4,0.1
"357","Jamario Moon","SF",30,"LAC",19,278,8.4,0.535,0.475,0.102,3.8,15.9,9.9,3.8,0.6,1.7,7.5,10.7,NA,0.2,0.2,0.4,0.068,NA,-2.5,-0.8,-3.3,-0.1
"358","Anthony Morrow","SG",25,"NJN",58,1856,12.1,0.573,0.419,0.173,2.3,8.8,5.5,6.3,0.5,0.3,7.5,18,NA,2.6,0.4,3,0.078,NA,1.1,-2.3,-1.2,0.4
"359","Timofey Mozgov","C",24,"NYK",34,458,10.3,0.514,0,0.393,10.1,15.8,13,4.8,1.5,3.7,19.6,15.8,NA,0,0.4,0.4,0.044,NA,-4,0.4,-3.6,-0.2
"360","Timofey Mozgov","C",24,"DEN",11,66,14.4,0.571,0,0.381,9,20.4,14.9,0,0.8,2.3,10.9,18.6,NA,0.1,0.1,0.2,0.112,NA,-4.6,-4.5,-9,-0.1
"361","Byron Mullens","PF",21,"OKC",13,85,3.5,0.366,0,0.5,8.6,24,16.5,0,1.2,2.6,19,22.5,NA,-0.3,0.1,-0.2,-0.113,NA,-12.5,-4.7,-17.2,-0.3
"362","Troy Murphy","PF",30,"NJN",18,288,6.7,0.389,0.303,0.224,4.4,27,15.4,9.2,1.3,0.5,13.5,15.6,NA,-0.4,0.3,-0.1,-0.022,NA,-5.7,0.1,-5.5,-0.3
"363","Troy Murphy","PF",30,"BOS",17,178,10.1,0.503,0.263,0.342,8.1,17.6,13.1,5,2.4,0.4,13.8,13.7,NA,0.1,0.4,0.4,0.111,NA,-2.7,1.6,-1.1,0
"364","Hamady N'Diaye","C",24,"WAS",16,80,5.3,0.681,0,2.4,2.8,7.4,5,0,1.3,4.8,22.6,7.3,NA,0,0,0.1,0.046,NA,-4.8,0.2,-4.6,-0.1
"365","Eduardo Najera","PF",34,"CHA",31,372,5.5,0.449,0.472,0.153,4.5,9.8,7.2,8.2,1.6,1.3,14.5,11.3,NA,-0.1,0.3,0.2,0.02,NA,-3.2,0.1,-3.1,-0.1
"366","Steve Nash","PG",36,"PHO",75,2497,20.8,0.601,0.253,0.307,1.8,10.2,6,53.1,1,0.1,22.4,21.4,NA,7.3,0.7,7.9,0.153,NA,3.6,-3,0.6,1.6
"367","Gary Neal","SG",26,"SAS",80,1685,13.1,0.578,0.487,0.165,1.5,11.8,6.8,9.1,0.8,0.2,10.3,20.6,NA,2.1,1.4,3.5,0.099,NA,0.9,-1.9,-1.1,0.4
"368","Jameer Nelson","PG",28,"ORL",76,2319,15.4,0.548,0.354,0.193,1.9,9.3,5.7,33.7,1.7,0.1,17.6,22,NA,3.4,3.2,6.6,0.136,NA,1.8,-0.2,1.6,2.1
"369","Joakim Noah","C",25,"CHI",48,1576,18.8,0.579,0.002,0.468,13.9,22.8,18.5,10.7,1.6,3.5,15.7,16.8,NA,3.1,3.6,6.7,0.205,NA,0.7,4.2,4.9,2.8
"370","Andres Nocioni","SF",31,"PHI",54,931,10.1,0.538,0.426,0.22,2.4,18.6,10.5,7.4,0.8,1.2,13.4,17.4,NA,0.2,1.1,1.3,0.067,NA,-2.3,-0.6,-3,-0.2
"371","Steve Novak","SF",27,"DAL",7,18,19.6,0.688,0.5,0,0,31.3,16.2,0,0,0,0,20.8,NA,0.1,0,0.1,0.205,NA,0.3,-7.2,-6.9,0
"372","Steve Novak","SF",27,"SAS",23,197,17.7,0.744,0.712,0.136,2.4,10.9,6.8,2.4,0.3,1.8,6,15.5,NA,0.6,0.2,0.8,0.195,NA,3.5,-2.5,1,0.2
"373","Dirk Nowitzki","PF",32,"DAL",73,2504,23.4,0.612,0.142,0.376,2.4,20.8,12,14.2,0.8,1.4,9.1,28.2,NA,7.8,3.3,11.1,0.213,NA,3.2,0.6,3.8,3.7
"374","Jermaine O'Neal","C",32,"BOS",24,431,9.2,0.504,0.009,0.394,7.6,17,12.6,4.3,0.2,5.4,17.4,17.2,NA,-0.2,0.8,0.6,0.065,NA,-5.4,2.4,-3,-0.1
"375","Shaquille O'Neal*","C",38,"BOS",37,752,17.4,0.659,0,0.652,8.3,20.1,14.6,5.9,1.1,4.4,17.8,20.1,NA,1.1,1.6,2.7,0.174,NA,-1.1,2.6,1.5,0.7
"376","Fabricio Oberto","C",35,"POR",5,45,0.8,0.595,0,0.4,7.8,11.4,9.5,0,0,0,33.8,9.2,NA,0,0,0,-0.012,NA,-6.4,-3.6,-10,-0.1
"377","Lamar Odom","PF",31,"LAL",82,2639,19.4,0.589,0.199,0.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,NA,6.1,4,10.1,0.184,NA,2.3,1.4,3.7,3.8
