"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G"
"247","Ryan Hollins","C",30,"SAC",46,9,9.6,1.2,1.8,0.646,0,0,0.0,1.2,1.8,0.646,0.646,0.7,1.2,0.574,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3
"248","Rodney Hood","SG",22,"UTA",50,21,21.3,3.1,7.5,0.414,1.2,3.4,0.365,1.9,4.1,0.456,0.497,1.2,1.6,0.763,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4,8.7
"249","Al Horford","C",28,"ATL",76,76,30.5,6.8,12.7,0.538,0.1,0.5,0.306,6.7,12.2,0.547,0.544,1.4,1.9,0.759,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2
"250","Dwight Howard","C",29,"HOU",41,41,29.8,6.1,10.3,0.593,0,0,0.5,6.1,10.3,0.594,0.595,3.5,6.6,0.528,2.7,7.8,10.5,1.2,0.7,1.3,2.8,3.3,15.8
"251","Lester Hudson","SG",30,"LAC",5,0,11.2,1.2,2.8,0.429,0.6,1.2,0.5,0.6,1.6,0.375,0.536,0.6,0.8,0.75,0.2,1.4,1.6,1,1.2,0.2,0.6,0.8,3.6
"252","Robbie Hummel","SF",25,"MIN",45,4,16.5,1.8,3.8,0.459,0.4,1.1,0.314,1.4,2.7,0.521,0.506,0.5,0.6,0.828,0.7,2.3,3,0.6,0.4,0.2,0.4,1.9,4.4
"253","Kris Humphries","PF",29,"WAS",64,17,21,3.3,7,0.473,0,0.1,0,3.3,6.9,0.481,0.473,1.4,1.8,0.744,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2,8
"254","Serge Ibaka","PF",25,"OKC",64,64,33.1,5.8,12.3,0.476,1.2,3.2,0.376,4.6,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3,14.3
"255","Andre Iguodala","SF",31,"GSW",77,0,26.9,3,6.4,0.466,1,2.8,0.349,2,3.7,0.553,0.54,0.9,1.5,0.596,0.6,2.8,3.3,3,1.2,0.3,1.1,1.3,7.8
"256","Ersan Ilyasova","PF",27,"MIL",58,36,22.7,4.5,9.6,0.472,1.3,3.3,0.389,3.3,6.3,0.515,0.539,1.2,1.8,0.645,1.4,3.4,4.8,1,0.6,0.3,0.8,2.6,11.5
"257","Joe Ingles","SF",27,"UTA",79,32,21.2,1.9,4.5,0.415,0.9,2.6,0.356,0.9,1.9,0.493,0.517,0.4,0.5,0.75,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5
"258","Kyrie Irving","PG",22,"CLE",75,75,36.4,7.7,16.5,0.468,2.1,5,0.415,5.6,11.4,0.491,0.532,4.2,4.9,0.863,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7
"259","Jarrett Jack","PG",31,"BRK",80,27,28,4.5,10.2,0.439,0.5,1.8,0.267,4,8.4,0.477,0.463,2.5,2.8,0.881,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12
"260","Reggie Jackson","PG",24,"OKC",50,13,28,5,11.5,0.432,0.9,3.2,0.278,4.1,8.4,0.49,0.47,2,2.3,0.861,0.6,3.5,4,4.3,0.8,0.1,1.8,1.9,12.8
"261","Reggie Jackson","PG",24,"DET",27,27,32.2,6.8,15.6,0.436,1,3.1,0.337,5.7,12.5,0.46,0.469,3,3.8,0.796,1,3.6,4.7,9.2,0.7,0.1,3.5,2.7,17.6
"262","Bernard James","C",29,"DAL",16,2,9.9,0.8,1.7,0.444,0,0,0.0,0.8,1.7,0.444,0.444,1.3,1.4,0.87,1.1,1.3,2.4,0.3,0.1,0.9,0.4,1.1,2.8
"263","LeBron James","SF",30,"CLE",69,69,36.1,9,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6,7.4,1.6,0.7,3.9,2,25.3
"264","Al Jefferson","C",30,"CHO",65,61,30.6,7.5,15.5,0.481,0,0.1,0.4,7.4,15.5,0.482,0.482,1.7,2.5,0.655,1.5,6.9,8.4,1.7,0.7,1.3,1,2.1,16.6
"265","Cory Jefferson","PF",24,"BRK",50,1,10.6,1.5,3.3,0.449,0,0.3,0.133,1.5,3,0.48,0.455,0.6,1.1,0.574,0.9,2,2.9,0.3,0.2,0.4,0.4,1.2,3.7
"266","Richard Jefferson","SF",34,"DAL",74,18,16.8,1.9,4.4,0.444,0.9,2.1,0.426,1.1,2.3,0.462,0.546,1.1,1.5,0.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8
"267","John Jenkins","SG",23,"ATL",24,3,12.4,2,4.1,0.495,0.9,2.2,0.404,1.2,2,0.596,0.601,0.7,0.8,0.842,0.1,1.5,1.6,0.5,0.4,0,0.3,0.6,5.6
"268","Brandon Jennings","PG",25,"DET",41,41,28.6,5.3,13.2,0.401,1.9,5.1,0.36,3.5,8.1,0.428,0.471,2.9,3.5,0.839,0.5,2,2.5,6.6,1.1,0.1,2.2,1.6,15.4
"269","Jonas Jerebko","PF",27,"DET",46,0,15.3,2,4.3,0.46,0.6,1.7,0.368,1.4,2.7,0.516,0.53,0.7,0.8,0.861,1,2.1,3.1,0.9,0.6,0.2,0.6,1.7,5.2
"270","Jonas Jerebko","PF",27,"BOS",29,0,18.2,2.7,6.2,0.431,0.9,2.2,0.406,1.8,4,0.444,0.503,0.9,1,0.833,1.6,3.2,4.8,1,0.7,0.2,0.6,2,7.1
"271","Grant Jerrett","PF",21,"OKC",5,0,5,0.6,3.4,0.176,0.2,2.6,0.077,0.4,0.8,0.5,0.206,0,0,0.0,0.2,0.6,0.8,0.2,0,0.4,0.4,1.4,1.4
"272","Grant Jerrett","PF",21,"UTA",3,0,8.7,1.3,3,0.444,0,0.7,0,1.3,2.3,0.571,0.444,0.3,0.3,1,0.3,1.3,1.7,0.7,0.7,0,0.3,1.3,3
"273","Amir Johnson","PF",27,"TOR",75,72,26.4,4,6.9,0.574,0.3,0.6,0.413,3.7,6.3,0.59,0.592,1.1,1.7,0.612,2.1,4,6.1,1.6,0.6,0.8,1.5,3,9.3
"274","Chris Johnson","SF",24,"PHI",9,2,20.8,2.1,6.7,0.317,1.1,4.3,0.256,1,2.3,0.429,0.4,0.7,0.9,0.75,0.3,2.6,2.9,0.3,1,0.6,1,2.1,6
"275","Chris Johnson","SF",24,"UTA",12,0,17.6,2.6,5.3,0.484,1.1,3.2,0.342,1.5,2.2,0.692,0.586,0.5,0.5,1,0.3,1.3,1.5,0.6,1,0,0.5,1.5,6.8
"276","Chris Johnson","SF",24,"MIL",8,0,16,1.5,3.8,0.4,0.6,2.3,0.278,0.9,1.5,0.583,0.483,0.3,0.3,1,0.3,1.1,1.4,0.6,0.6,0.3,0,0.9,3.9
"277","James Johnson","PF",27,"TOR",70,17,19.6,3.4,5.8,0.589,0.2,0.7,0.216,3.2,5,0.643,0.603,1,1.5,0.657,0.9,2.8,3.7,1.4,0.8,1,1.1,2.2,7.9
"278","Joe Johnson","SG",33,"BRK",80,80,34.9,5.6,12.8,0.435,1.5,4.2,0.359,4.1,8.6,0.472,0.494,1.8,2.2,0.801,0.7,4.1,4.8,3.7,0.7,0.2,1.7,1.5,14.4
"279","Nick Johnson","SG",22,"HOU",28,0,9.4,0.9,2.7,0.347,0.2,0.8,0.238,0.8,1.9,0.389,0.38,0.6,0.9,0.68,0.5,0.9,1.4,0.4,0.3,0.1,0.7,1.2,2.6
"280","Tyler Johnson","SG",22,"MIA",32,2,18.8,2.2,5.2,0.419,0.6,1.5,0.375,1.6,3.7,0.437,0.473,1,1.5,0.681,0.4,2.1,2.5,1.3,1,0.3,0.9,1.3,5.9
"281","Wesley Johnson","SF",27,"LAL",76,59,29.5,3.8,9.1,0.414,1.2,3.4,0.351,2.6,5.7,0.451,0.48,1.2,1.5,0.804,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1,9.9
"282","Dahntay Jones","SF",34,"LAC",33,0,3.7,0.2,0.6,0.286,0,0.1,0,0.2,0.5,0.353,0.286,0.3,0.3,0.818,0,0.3,0.3,0.1,0.1,0,0,0.7,0.6
"283","James Jones","SF",34,"CLE",57,2,11.7,1.3,3.5,0.368,1.1,3.1,0.36,0.2,0.5,0.423,0.525,0.7,0.8,0.848,0.2,0.9,1.1,0.4,0.2,0.1,0.2,1.2,4.4
"284","Perry Jones","SF",23,"OKC",43,13,14.7,1.7,4.3,0.397,0.3,1.4,0.233,1.4,2.9,0.476,0.435,0.6,0.9,0.649,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3
"285","Terrence Jones","PF",23,"HOU",33,24,26.9,4.8,9.1,0.528,0.4,1.1,0.351,4.4,7.9,0.553,0.55,1.7,2.8,0.606,2.4,4.3,6.7,1.1,0.5,1.8,1.1,2.4,11.7
"286","DeAndre Jordan","C",26,"LAC",82,82,34.4,4.6,6.5,0.71,0,0,0.25,4.6,6.5,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15,0.7,1,2.2,1.3,3,11.5
"287","Jerome Jordan","C",28,"BRK",44,0,8.7,1.1,2.1,0.532,0,0,0.0,1.1,2.1,0.532,0.532,0.9,1,0.864,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1
"288","Cory Joseph","PG",23,"SAS",79,14,18.3,2.6,5.2,0.504,0.2,0.6,0.364,2.4,4.6,0.52,0.523,1.3,1.8,0.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8
"289","Chris Kaman","C",32,"POR",74,13,18.9,3.8,7.4,0.515,0,0,0.0,3.8,7.4,0.515,0.515,1,1.4,0.706,2,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6
"290","Enes Kanter","C",22,"UTA",49,48,27.1,5.8,11.9,0.491,0.3,0.8,0.317,5.6,11,0.505,0.503,1.9,2.4,0.788,3,4.8,7.8,0.5,0.5,0.3,1.9,2.3,13.8
"291","Enes Kanter","C",22,"OKC",26,26,31.1,7.5,13.3,0.566,0.1,0.2,0.75,7.4,13.2,0.564,0.571,3.5,4.5,0.776,5,6,11,1.1,0.5,0.5,2,2.9,18.7
"292","Sergey Karasev","SG",21,"BRK",33,16,16.8,1.6,4.1,0.403,0.5,1.6,0.296,1.2,2.4,0.475,0.463,0.9,1.2,0.763,0.7,1.3,2,1.4,0.7,0,0.7,1.4,4.6
"293","Ryan Kelly","PF",23,"LAL",52,34,23.7,2,5.9,0.337,0.9,2.6,0.336,1.1,3.4,0.337,0.409,1.5,1.8,0.832,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,6.4
"294","Michael Kidd-Gilchrist","SF",21,"CHO",55,52,28.9,4.1,8.8,0.465,0,0,0.0,4.1,8.8,0.465,0.465,2.7,3.9,0.701,2,5.6,7.6,1.4,0.5,0.7,1.1,2.1,10.9
"295","Sean Kilpatrick","SG",25,"MIN",4,0,18,1.8,5,0.35,1,3.3,0.308,0.8,1.8,0.429,0.45,1,1,1,0.3,1.3,1.5,1,0.8,0,0.5,0.8,5.5
"296","Andrei Kirilenko","SF",33,"BRK",7,0,5.1,0,0.7,0,0,0,0.0,0,0.7,0,0,0.4,0.6,0.75,0.3,0.9,1.1,0.1,0.1,0,0.1,0.1,0.4
"297","Alex Kirk","C",23,"CLE",5,0,2.8,0.2,0.8,0.25,0,0,0.0,0.2,0.8,0.25,0.25,0.4,0.4,1,0.2,0,0.2,0.2,0,0,0,0.2,0.8
"298","Brandon Knight","PG",23,"MIL",52,52,32.5,6.2,14.3,0.435,2,4.9,0.409,4.2,9.4,0.448,0.505,3.3,3.7,0.881,0.5,3.8,4.3,5.4,1.6,0.2,3.2,1.8,17.8
"299","Brandon Knight","SG",23,"PHO",11,9,31.5,4.6,13,0.357,1.9,6.1,0.313,2.7,6.9,0.395,0.43,2.2,2.6,0.828,0.2,1.9,2.1,4.5,0.5,0.1,2.1,1.9,13.4
"300","Kyle Korver","SG",33,"ATL",75,75,32.2,3.9,8,0.487,2.9,6,0.492,0.9,2,0.47,0.671,1.4,1.6,0.898,0.2,3.9,4.1,2.6,0.7,0.6,1.4,1.9,12.1
"301","Kosta Koufos","C",25,"MEM",81,3,16.6,2.2,4.4,0.508,0,0,0.0,2.2,4.4,0.508,0.508,0.7,1,0.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2
"302","Ognjen Kuzmic","C",24,"GSW",16,0,4.5,0.5,0.8,0.667,0,0,0.0,0.5,0.8,0.667,0.667,0.3,0.3,1,0.4,0.6,1.1,0.4,0.1,0.1,0.3,0.8,1.3
"303","Jeremy Lamb","SG",22,"OKC",47,8,13.5,2.2,5.3,0.416,0.8,2.4,0.342,1.4,3,0.475,0.492,1,1.2,0.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3
"304","Carl Landry","PF",31,"SAC",70,15,17,2.7,5.3,0.515,0,0,0.0,2.7,5.3,0.515,0.515,1.8,2.1,0.82,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,7.2
"305","Shane Larkin","PG",22,"NYK",76,22,24.5,2.5,5.7,0.433,0.5,1.5,0.302,2,4.2,0.481,0.473,0.8,1,0.782,0.4,1.9,2.3,3,1.2,0.1,1.1,2,6.2
"306","Joffrey Lauvergne","C",23,"DEN",24,1,11.2,1.5,3.7,0.404,0.1,0.7,0.188,1.4,3,0.452,0.421,0.8,1.2,0.643,1.1,2.1,3.2,0.5,0.3,0.4,0.9,1.8,3.9
"307","Zach LaVine","PG",19,"MIN",77,40,24.7,3.7,8.8,0.422,0.7,2.2,0.341,3,6.6,0.449,0.465,1.9,2.3,0.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,10.1
"308","Ty Lawson","PG",27,"DEN",75,75,35.5,5.4,12.3,0.436,0.9,2.7,0.341,4.5,9.6,0.463,0.474,3.5,4.8,0.73,0.6,2.6,3.1,9.6,1.2,0.1,2.5,1.7,15.2
"309","Ricky Ledo","SG",22,"DAL",5,0,2.2,0,1.2,0,0,0.6,0,0,0.6,0,0,0.2,0.4,0.5,0.2,0.2,0.4,0.2,0,0,0.4,0.2,0.2
"310","Ricky Ledo","SG",22,"NYK",12,0,19.4,2.7,7.5,0.356,0.8,2,0.417,1.8,5.5,0.333,0.411,1.3,1.7,0.75,1.3,1.6,2.8,1.5,0.5,0.1,2,1.7,7.4
"311","Courtney Lee","SG",29,"MEM",77,74,30.6,3.7,8.4,0.448,1.2,2.9,0.402,2.6,5.4,0.473,0.518,1.4,1.7,0.86,0.3,2,2.3,2,1,0.2,1,1.7,10.1
"312","David Lee","PF",31,"GSW",49,4,18.4,3.3,6.4,0.511,0,0,0,3.3,6.3,0.514,0.511,1.4,2.1,0.654,1.7,3.6,5.2,1.7,0.6,0.5,1,1.7,7.9
"313","Malcolm Lee","SG",24,"PHI",1,0,2,0,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
"314","Alex Len","C",21,"PHO",69,44,22,2.6,5.1,0.507,0,0,0.333,2.6,5.1,0.509,0.508,1.1,1.5,0.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3
"315","Kawhi Leonard","SF",23,"SAS",64,64,31.8,6.2,12.8,0.479,1,3,0.349,5.1,9.8,0.519,0.52,3.2,3.9,0.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2,16.5
"316","Meyers Leonard","C",22,"POR",55,7,15.4,2.3,4.5,0.51,0.9,2,0.42,1.4,2.4,0.586,0.606,0.5,0.6,0.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9
"317","Jon Leuer","PF",25,"MEM",63,6,13.1,1.9,4.3,0.443,0.1,0.5,0.241,1.8,3.9,0.467,0.456,0.6,0.9,0.627,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,4.5
"318","Damian Lillard","PG",24,"POR",82,82,35.7,7.2,16.6,0.434,2.4,7,0.343,4.8,9.6,0.5,0.506,4.2,4.9,0.864,0.6,4,4.6,6.2,1.2,0.3,2.7,2,21
"319","Jeremy Lin","PG",26,"LAL",74,30,25.8,3.7,8.8,0.424,0.9,2.4,0.369,2.9,6.5,0.444,0.473,2.9,3.6,0.795,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,11.2
"320","Shaun Livingston","PG",29,"GSW",78,2,18.8,2.5,5.1,0.5,0,0,0,2.5,5.1,0.503,0.5,0.8,1.2,0.714,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9
"321","Brook Lopez","C",26,"BRK",72,44,29.2,7,13.7,0.513,0,0.1,0.1,7,13.6,0.517,0.513,3.1,3.8,0.814,3,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2
"322","Robin Lopez","C",26,"POR",59,59,27.8,4,7.4,0.535,0,0,0,4,7.4,0.537,0.535,1.7,2.2,0.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6
"323","Kevin Love","PF",26,"CLE",75,75,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.6,7.5,0.48,0.509,3.4,4.3,0.804,1.9,7.9,9.7,2.2,0.7,0.5,1.6,1.9,16.4
"324","Kyle Lowry","PG",28,"TOR",70,70,34.5,6.1,14.9,0.412,1.9,5.6,0.338,4.3,9.3,0.457,0.476,3.6,4.5,0.808,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3,17.8
"325","Kalin Lucas","PG",25,"MEM",1,0,6,0,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0
"326","John Lucas III","PG",32,"DET",21,0,13,2,5,0.404,0.4,1.4,0.31,1.6,3.6,0.44,0.447,0.2,0.2,1,0.2,0.6,0.8,2.9,0.4,0,0.8,0.9,4.7
"327","Shelvin Mack","PG",24,"ATL",55,0,15.1,2.1,5.3,0.401,0.7,2.3,0.315,1.4,3,0.467,0.469,0.5,0.6,0.806,0.1,1.3,1.4,2.8,0.5,0,0.9,0.6,5.4
"328","Ian Mahinmi","C",28,"IND",61,6,18.8,1.9,3.5,0.552,0,0,0.0,1.9,3.5,0.552,0.552,0.5,1.7,0.304,1.7,4.1,5.8,0.5,0.5,0.8,1,2.8,4.3
"329","Devyn Marble","SG",22,"ORL",16,7,13,0.9,2.8,0.318,0.3,1.4,0.182,0.6,1.4,0.455,0.364,0.3,1,0.313,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,2.3
"330","Shawn Marion","SF",36,"CLE",57,24,19.3,2.1,4.7,0.446,0.2,0.8,0.261,1.9,3.9,0.484,0.468,0.5,0.6,0.765,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1,4.8
"331","Kendall Marshall","PG",23,"MIL",28,3,14.9,1.6,3.6,0.455,0.6,1.6,0.391,1,2,0.509,0.545,0.3,0.3,0.889,0.1,0.9,1,3.1,0.8,0,1.3,0.9,4.2
"332","Cartier Martin","SF",30,"DET",23,0,8.6,0.7,2.3,0.283,0.3,1.4,0.182,0.4,0.9,0.45,0.34,0,0,0.0,0,0.9,0.9,0.5,0.1,0,0.2,0.9,1.6
"333","Kenyon Martin","PF",37,"MIL",11,0,9.5,0.8,2,0.409,0,0,0.0,0.8,2,0.409,0.409,0.2,0.2,1,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.8
"334","Kevin Martin","SG",31,"MIN",39,36,33.4,6.8,16,0.427,1.9,4.9,0.393,4.9,11.1,0.442,0.487,4.4,4.9,0.881,0.5,3.2,3.6,2.3,0.8,0,1.9,1.9,20
"335","Wesley Matthews","SG",28,"POR",60,60,33.7,5.6,12.5,0.448,2.9,7.4,0.389,2.7,5.1,0.534,0.563,1.8,2.4,0.752,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9
"336","Jason Maxiell","PF",31,"CHO",61,0,14.4,1.3,3.1,0.422,0,0,0.0,1.3,3.1,0.422,0.422,0.7,1.2,0.577,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3
"337","O.J. Mayo","SG",27,"MIL",71,15,23.9,4.2,9.9,0.422,1.4,3.9,0.357,2.8,6,0.465,0.493,1.6,2,0.827,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,11.4
"338","Luc Mbah a Moute","PF",28,"PHI",67,61,28.6,3.7,9.5,0.395,0.9,3,0.307,2.8,6.5,0.435,0.443,1.4,2.4,0.589,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,9.9
"339","James Michael McAdoo","PF",22,"GSW",15,0,9.1,1.6,2.9,0.545,0,0,0.0,1.6,2.9,0.545,0.545,0.9,1.7,0.56,1,1.5,2.5,0.1,0.3,0.6,0.4,1.4,4.1
"340","Ray McCallum","PG",23,"SAC",68,30,21.1,3,6.9,0.438,0.5,1.6,0.306,2.5,5.3,0.479,0.474,0.8,1.2,0.679,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,7.4
"341","C.J. McCollum","SG",23,"POR",62,3,15.7,2.6,5.9,0.436,0.9,2.2,0.396,1.7,3.6,0.46,0.511,0.8,1.2,0.699,0.2,1.2,1.5,1,0.7,0.1,0.8,1.3,6.8
"342","K.J. McDaniels","SG",21,"PHI",52,15,25.4,3.2,8.1,0.399,0.8,2.8,0.293,2.4,5.2,0.456,0.45,1.9,2.5,0.756,1.2,2.5,3.8,1.3,0.8,1.3,2,2.3,9.2
"343","K.J. McDaniels","SG",21,"HOU",10,0,3.3,0.5,1.5,0.333,0,0.3,0,0.5,1.2,0.417,0.333,0.1,0.2,0.5,0.1,0.4,0.5,0.2,0,0.2,0.1,0.5,1.1
"344","Doug McDermott","SF",23,"CHI",36,0,8.9,1.2,3,0.402,0.4,1.1,0.317,0.8,1.8,0.455,0.463,0.3,0.4,0.667,0.2,1,1.2,0.2,0.1,0,0.5,0.8,3
"345","Mitch McGary","PF",22,"OKC",32,2,15.2,2.8,5.2,0.533,0,0.1,0,2.8,5.1,0.54,0.533,0.8,1.3,0.625,1.7,3.5,5.2,0.4,0.5,0.5,1,2.3,6.3
"346","JaVale McGee","C",27,"DEN",17,0,11.5,2,3.6,0.557,0,0,0.0,2,3.6,0.557,0.557,1.2,1.7,0.69,0.8,2,2.8,0.1,0.1,1.1,0.8,1.6,5.2
"347","JaVale McGee","C",27,"PHI",6,0,10.2,1.3,3,0.444,0,0,0.0,1.3,3,0.444,0.444,0.3,0.7,0.5,0.7,1.5,2.2,0.3,0,0.2,0.8,0.3,3
"348","Ben McLemore","SG",21,"SAC",82,82,32.6,4.4,10.1,0.437,1.7,4.8,0.358,2.7,5.4,0.507,0.521,1.6,2,0.813,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,12.1
"349","Jerel McNeal","PG",27,"PHO",6,0,6,0.5,1.8,0.273,0.2,0.3,0.5,0.3,1.5,0.222,0.318,0.3,0.3,1,0,0.5,0.5,0.3,0.5,0.2,0.8,0.8,1.5
"350","Josh McRoberts","PF",27,"MIA",17,4,17.4,1.6,3.1,0.528,0.5,1.1,0.421,1.2,2,0.588,0.604,0.5,0.8,0.615,0.4,2.2,2.6,1.9,0.7,0.2,1.3,2.4,4.2
"351","Jodie Meeks","SG",27,"DET",60,0,24.4,3.7,8.9,0.416,1.2,3.5,0.349,2.5,5.4,0.46,0.485,2.4,2.7,0.906,0.2,1.5,1.7,1.3,1,0.1,1,1.3,11.1
"352","Gal Mekel","PG",26,"NOP",4,0,10.8,0.8,5,0.15,0,0.8,0,0.8,4.3,0.176,0.15,0,0,0.0,0,0.3,0.3,3.3,0.5,0,0.5,0.3,1.5
"353","Khris Middleton","SF",23,"MIL",79,58,30.1,5.1,11,0.467,1.4,3.4,0.407,3.8,7.6,0.494,0.53,1.7,2,0.859,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,13.4
"354","C.J. Miles","SG",27,"IND",70,40,26.3,4.7,11.8,0.398,2.2,6.4,0.345,2.5,5.4,0.459,0.491,1.9,2.3,0.807,0.3,2.8,3.1,1.1,0.9,0.4,1,1.9,13.5
"355","Andre Miller","PG",38,"WAS",51,0,12.4,1.5,2.8,0.542,0,0.2,0.125,1.5,2.6,0.567,0.546,0.5,0.8,0.718,0.4,1.1,1.5,2.8,0.3,0,0.9,1.1,3.6
"356","Andre Miller","PG",38,"SAC",30,0,20.7,2.3,4.9,0.459,0.2,0.9,0.231,2.1,4.1,0.508,0.48,1,1.3,0.789,0.5,2,2.5,4.7,0.6,0.1,1.9,1.6,5.7
"357","Darius Miller","SF",24,"NOP",5,1,8.6,0.2,1.4,0.143,0,0.2,0,0.2,1.2,0.167,0.143,0,0,0.0,0,0.2,0.2,0.4,0.2,0,0.2,1.6,0.4
"358","Mike Miller","SF",34,"CLE",52,15,13.5,0.7,2.2,0.325,0.6,1.9,0.327,0.1,0.3,0.313,0.465,0.1,0.1,0.75,0.1,1.7,1.8,0.9,0.3,0.1,0.4,1.4,2.1
"359","Quincy Miller","PF",22,"SAC",6,0,10.2,0.7,3,0.222,0.2,1.2,0.143,0.5,1.8,0.273,0.25,1.3,1.8,0.727,0.3,1.7,2,0.5,1,0.5,0.5,0.7,2.8
"360","Quincy Miller","PF",22,"DET",4,0,14.5,1.3,5,0.25,0.5,2.8,0.182,0.8,2.3,0.333,0.3,0,0,0.0,0.5,1.5,2,1.3,0.3,0.5,0.5,1.3,3
"361","Patrick Mills","PG",26,"SAS",51,0,15.7,2.5,6.6,0.381,1.2,3.6,0.341,1.3,3,0.429,0.473,0.6,0.8,0.825,0.4,1.1,1.5,1.7,0.5,0,0.7,1.1,6.9
"362","Elijah Millsap","SG",27,"UTA",47,5,19.7,1.7,5.1,0.34,0.6,1.9,0.311,1.1,3.1,0.358,0.399,1.2,1.8,0.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3
"363","Paul Millsap","PF",29,"ATL",73,73,32.7,6.1,12.7,0.476,1.1,3,0.356,5,9.8,0.513,0.518,3.5,4.6,0.757,1.9,5.9,7.8,3.1,1.8,0.9,2.3,2.8,16.7
"364","Nikola Mirotic","PF",23,"CHI",82,3,20.2,3.1,7.6,0.405,1.2,3.8,0.316,1.9,3.8,0.495,0.485,2.8,3.5,0.803,0.8,4.2,4.9,1.2,0.7,0.7,1.1,2.1,10.2
"365","Nazr Mohammed","C",37,"CHI",23,0,5.6,0.6,1.3,0.433,0,0,0.0,0.6,1.3,0.433,0.433,0,0.1,0.333,0.5,1.2,1.7,0.1,0.2,0.2,0.3,0.7,1.2
"366","Greg Monroe","PF",24,"DET",69,57,31,6.1,12.4,0.496,0,0,0.0,6.1,12.4,0.496,0.496,3.7,4.9,0.75,3.3,6.9,10.2,2.1,1.1,0.5,2.2,2.1,15.9
"367","E'Twaun Moore","SG",25,"CHI",56,0,9,1.1,2.5,0.446,0.2,0.7,0.342,0.9,1.8,0.485,0.493,0.2,0.4,0.6,0.2,0.6,0.8,0.6,0.4,0.1,0.3,0.8,2.7
"368","Eric Moreland","PF",23,"SAC",3,0,0.7,0.3,0.3,1,0,0,0.0,0.3,0.3,1,1,0,0,0.0,0,0.3,0.3,0,0,0,0,0.3,0.7
"369","Darius Morris","PG",24,"BRK",38,0,7.9,0.9,2.8,0.34,0.2,0.9,0.212,0.8,1.9,0.397,0.373,0.1,0.2,0.444,0.2,0.5,0.7,1.3,0.2,0,0.6,0.5,2.2
"370","Marcus Morris","PF",25,"PHO",81,35,25.2,4.1,9.4,0.434,1.4,3.9,0.358,2.7,5.6,0.487,0.507,0.9,1.4,0.628,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,10.4
