"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"1","Jeff Adrien","PF",25,"HOU",8,63,11.2,0.493,0,0.75,9.1,31.6,20.3,2.4,0,2.4,8.6,16.8,0.0,0.1,0.1,0.1,0.106,0.0,-5.4,-2.3,-7.7,-0.1
"2","Arron Afflalo","SG",26,"DEN",62,2086,14.7,0.584,0.316,0.353,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,0.0,4.7,0.6,5.3,0.121,0.0,2.5,-1.6,0.8,1.5
"3","Blake Ahearn","PG",27,"UTA",4,30,-7.3,0.357,0.643,0,0,7.7,3.8,5.2,0,0,26.3,28.4,0.0,-0.2,0,-0.2,-0.315,0.0,-10.3,-6,-16.3,-0.1
"4","Solomon Alabi","C",23,"TOR",14,122,14.2,0.418,0,0.222,14.6,30.4,22.6,4.1,0.9,6,11.2,17.2,0.0,0,0.2,0.2,0.083,0.0,-5.6,1.5,-4.1,-0.1
"5","Cole Aldrich","C",23,"OKC",26,173,17.7,0.592,0,0.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,0.0,0.3,0.4,0.6,0.176,0.0,-2.4,2.7,0.3,0.1
"6","LaMarcus Aldridge","PF",26,"POR",55,1994,22.7,0.56,0.012,0.291,8.6,17.5,12.9,13.2,1.3,1.7,9.5,27,0.0,5.4,1.6,7,0.169,0.0,2.7,-0.2,2.4,2.2
"7","Lavoy Allen","PF",22,"PHI",41,624,12.7,0.488,0,0.084,8.3,22.2,15.2,8.4,1.1,2.2,10.4,14.5,0.0,0.4,1.2,1.6,0.124,0.0,-3.1,1.8,-1.3,0.1
"8","Ray Allen","SG",36,"BOS",46,1565,14.8,0.607,0.475,0.215,1.1,9.2,5.3,11.8,1.7,0.4,11.2,18.6,0.0,2.5,2.2,4.7,0.145,0.0,2.4,0.3,2.6,1.8
"9","Tony Allen","SG",30,"MEM",58,1525,15.7,0.541,0.058,0.391,7.4,10.6,8.9,8.3,3.6,1.8,15.2,18.4,0.0,1.7,2.5,4.2,0.131,0.0,0,2.5,2.5,1.7
"10","Morris Almond","SG",26,"WAS",4,67,8.7,0.382,0.176,0.176,1.7,11.9,6.7,4.4,5.4,0,5.2,12.9,0.0,-0.1,0.1,0,0.032,0.0,-3.8,1.8,-2,0
"11","Al-Farouq Aminu","SF",21,"NOH",66,1477,10.6,0.481,0.129,0.312,7.8,16.9,12.4,7.2,2.2,1.9,18,16.2,0.0,-0.4,1.8,1.4,0.044,0.0,-3,1.6,-1.3,0.2
"12","Lou Amundson","PF",29,"IND",60,753,11.5,0.438,0,0.396,14.1,19,16.6,3,1.9,4.6,15.6,17.3,0.0,-0.3,1.3,1,0.062,0.0,-3.9,1.2,-2.7,-0.1
"13","Chris Andersen","C",33,"DEN",32,486,18.9,0.583,0,0.759,11.9,23.3,17.8,1.8,2,7.4,10.6,14.8,0.0,1,0.8,1.9,0.183,0.0,-1.2,2.6,1.4,0.4
"14","Alan Anderson","SF",29,"TOR",17,461,8.7,0.519,0.43,0.239,2.1,6.5,4.3,9.5,0.6,0.5,13.7,18.6,0.0,0.1,0.2,0.3,0.032,0.0,-1.2,-2.2,-3.4,-0.2
"15","James Anderson","SG",22,"SAS",51,603,8.8,0.483,0.391,0.299,3.1,11.8,7.5,9.6,0.7,0.2,13.2,17.2,0.0,0.1,0.4,0.5,0.04,0.0,-2.2,-1.4,-3.6,-0.2
"16","Ryan Anderson","PF",23,"ORL",61,1964,21.2,0.589,0.557,0.226,13,14.7,13.8,5.1,1.4,1,6.4,21.2,0.0,7,1.9,8.9,0.219,0.0,5.9,-1.3,4.6,3.3
"17","Carmelo Anthony","SF",27,"NYK",55,1876,21.1,0.525,0.198,0.358,5.4,15.9,10.6,21,1.7,1,10.8,31.8,0.0,3.7,2.6,6.2,0.16,0.0,2.9,0,2.9,2.3
"18","Joel Anthony","C",29,"MIA",64,1349,10.3,0.598,0,0.467,9.2,12.8,11.1,1,1.4,5.1,19.7,7.8,0.0,1.2,2.2,3.4,0.122,0.0,-2.1,2.8,0.7,0.9
"19","Gilbert Arenas","PG",30,"MEM",17,211,9.9,0.526,0.609,0.156,1.1,9,5,13.4,2.8,0.4,14.9,17.3,0.0,0.1,0.3,0.4,0.088,0.0,-0.2,-0.7,-0.9,0.1
"20","Trevor Ariza","SF",26,"NOH",41,1350,14.2,0.496,0.216,0.253,3.7,15.1,9.5,16.8,2.8,1.5,14.5,18.4,0.0,0.5,1.7,2.2,0.078,0.0,-0.3,2.2,1.8,1.3
"21","Omer Asik","C",25,"CHI",66,971,13.4,0.509,0,0.66,14.9,25.1,20.1,4.8,1.7,5,25.2,12.6,0.0,0.1,2.5,2.6,0.129,0.0,-3.3,4.4,1.1,0.8
"22","D.J. Augustin","PG",24,"CHA",48,1408,14.1,0.493,0.368,0.246,1.9,7.2,4.4,38.9,1.3,0.1,16.9,21.3,0.0,0.7,-0.2,0.5,0.018,0.0,0.8,-4.4,-3.6,-0.6
"23","Gustavo Ayon","PF",26,"NOH",54,1088,16.7,0.552,0.004,0.241,9.6,19.3,14.5,11.5,2.6,3.5,13.7,14.5,0.0,1.5,1.7,3.2,0.142,0.0,-0.1,3.5,3.4,1.5
"24","Jeff Ayres","C",24,"IND",20,106,13.4,0.435,0,0.194,12.8,22.1,17.5,6.3,1.5,1.5,4.9,17.6,0.0,0.1,0.2,0.3,0.115,0.0,-2.3,-0.8,-3.2,0
"25","Kelenna Azubuike","SG",28,"DAL",3,18,-3.4,0.438,0.375,0,0,0,0,0,2.9,0,33.3,30.9,0.0,-0.1,0,-0.1,-0.325,0.0,-12.9,-3.2,-16,-0.1
"26","Luke Babbitt","SF",22,"POR",40,537,11.3,0.556,0.578,0.116,3.4,17.5,10.3,4.8,1,0.6,12.9,17.8,0.0,0.4,0.3,0.7,0.064,0.0,-0.9,-2.5,-3.4,-0.2
"27","Renaldo Balkman","SF",27,"NYK",14,115,14.3,0.57,0.281,0.344,6,20.3,13.1,7.2,1.8,2.1,14,16.7,0.0,0.1,0.2,0.3,0.142,0.0,-1.7,0.7,-1,0
"28","Leandro Barbosa","SG",29,"TOR",42,946,14.2,0.518,0.244,0.2,2.6,7.1,4.9,13.3,2,0.6,12.1,28,0.0,0.2,0.8,1,0.052,0.0,0,-2.2,-2.3,-0.1
"29","Leandro Barbosa","SG",29,"IND",22,436,13.4,0.496,0.322,0.18,3.1,9.5,6.3,13.3,2.4,0,11.6,23.2,0.0,0.2,0.5,0.7,0.076,0.0,0.2,-1.6,-1.4,0.1
"30","J.J. Barea","PG",27,"MIN",41,1032,14.9,0.502,0.342,0.234,1.5,10.8,6.1,39,1,0,18.3,24.3,0.0,0.8,0.4,1.2,0.056,0.0,1.1,-2.4,-1.3,0.2
"31","Andrea Bargnani","C",26,"TOR",31,1032,17.9,0.538,0.238,0.357,2.8,16.6,9.8,11.6,0.9,1.2,11,28.7,0.0,1.3,0.9,2.2,0.104,0.0,0.8,-1.5,-0.8,0.3
"32","Matt Barnes","SF",31,"LAL",63,1440,15.5,0.554,0.357,0.331,7.9,18.3,13.3,13.8,1.3,2.4,14.1,16.4,0.0,2.4,1.8,4.3,0.142,0.0,1.1,1.5,2.6,1.7
"33","Earl Barron","C",30,"GSW",2,9,4.7,0.5,0,0,12.6,0,6.3,0,0,0,0,20.5,0.0,0,0,0,0.054,0.0,-2,-8.3,-10.3,0
"34","Brandon Bass","PF",26,"BOS",59,1868,14.1,0.524,0,0.258,6.3,16.3,11.5,5.1,1,2.2,8.5,19.8,0.0,1.5,3.2,4.7,0.122,0.0,-2.1,1.1,-1.1,0.4
"35","Tony Battie","C",35,"PHI",27,295,7.3,0.398,0.02,0.078,3,22.3,12.6,7.6,0.7,1.5,7,9,0.0,0,0.5,0.5,0.076,0.0,-5.7,1.8,-3.9,-0.1
"36","Shane Battier","SF",33,"MIA",65,1499,9.7,0.504,0.627,0.127,4.6,7.7,6.2,8,2.2,1.8,10.7,10.7,0.0,1.2,2.1,3.3,0.104,0.0,0.2,1.5,1.7,1.4
"37","Nicolas Batum","SF",23,"POR",59,1791,17.3,0.575,0.427,0.248,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,0.0,3.3,1.4,4.8,0.127,0.0,2.3,0,2.3,1.9
"38","Jerryd Bayless","PG",23,"TOR",31,705,17.7,0.561,0.377,0.319,1.3,9.5,5.5,30.7,1.8,0.5,14.4,24.6,0.0,1.5,0.6,2,0.139,0.0,3.2,-1.9,1.3,0.6
"39","Michael Beasley","SF",23,"MIN",47,1087,13,0.502,0.203,0.191,4,17.2,10.6,7.7,0.9,1.2,12.9,25.3,0.0,-0.3,0.8,0.5,0.022,0.0,-2.5,-1.4,-3.9,-0.5
"40","Rodrigue Beaubois","PG",23,"DAL",53,1151,15.3,0.496,0.297,0.155,1.9,12.8,7.4,22.7,2.6,1.9,12.8,22,0.0,0.5,1.7,2.2,0.092,0.0,-0.1,1.4,1.3,0.9
"41","Marco Belinelli","SG",25,"NOH",66,1966,11.9,0.525,0.414,0.188,1.2,9.1,5.2,8.9,1.3,0.2,8.5,19.5,0.0,1.9,1,2.9,0.071,0.0,0.5,-1.8,-1.4,0.3
"42","Raja Bell","SG",35,"UTA",34,796,8.3,0.586,0.5,0.144,0.9,6.3,3.5,7,0.9,0.2,10.2,11.6,0.0,1,0.1,1.1,0.069,0.0,0.5,-1.6,-1.1,0.2
"43","Keith Benson","C",23,"GSW",3,9,6,0,0,0,25.3,12.6,18.9,0,0,0,0,5.1,0.0,0,0,0,-0.005,0.0,-5.4,-5.1,-10.4,0
"44","Mike Bibby","PG",33,"NYK",39,557,7.8,0.404,0.685,0.065,1,11.3,6.1,21.2,1.9,0.4,13.6,11.9,0.0,0,0.7,0.7,0.061,0.0,-2.3,-0.2,-2.5,-0.1
"45","Andris Biedrins","C",25,"GSW",47,739,8.8,0.581,0,0.141,6.9,20,13.5,3,1.6,4.7,17.1,5.1,0.0,0.6,0.7,1.3,0.085,0.0,-3.1,2.9,-0.2,0.3
"46","Chauncey Billups","SG",35,"LAC",20,607,16.1,0.554,0.548,0.417,0.8,9.1,4.9,21,0.8,0.4,12.3,23.4,0.0,1.5,0.2,1.7,0.135,0.0,2.9,-3.2,-0.4,0.3
"47","Bismack Biyombo","C",19,"CHA",63,1455,10.6,0.48,0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,0.0,-0.5,1.1,0.6,0.019,0.0,-5.4,1.5,-3.9,-0.7
"48","DeJuan Blair","PF",22,"SAS",64,1363,17.6,0.549,0.002,0.236,13.2,16.3,14.8,9.2,2.2,0.6,14.2,21.7,0.0,2.2,1.8,4,0.142,0.0,0.8,0.8,1.6,1.2
"49","Steve Blake","PG",31,"LAL",53,1237,8.5,0.493,0.59,0.101,0.9,6.6,3.8,21,1.7,0.1,20.5,13,0.0,0.2,0.8,1,0.04,0.0,-1.4,-1.4,-2.9,-0.3
"50","Andray Blatche","PF",25,"WAS",26,626,10.6,0.415,0.029,0.2,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,0.0,-0.8,0.6,-0.1,-0.011,0.0,-4.8,-0.3,-5.1,-0.5
"51","Eric Bledsoe","PG",22,"LAC",40,464,11.2,0.454,0.238,0.349,5.6,11.1,8.3,21.6,3.6,2.5,24.4,19.1,0.0,-0.4,0.6,0.2,0.022,0.0,-3,2,-0.9,0.1
"52","Keith Bogans","SF",31,"NJN",5,94,4.8,0.453,0.571,0.238,6,7.6,6.8,5.1,1.1,0,11.5,12.8,0.0,0,0,0,-0.005,0.0,-2.3,-2.7,-5.1,-0.1
"53","Andrew Bogut","C",27,"MIL",12,364,14.9,0.465,0.007,0.169,6.5,24.3,15.1,13.7,1.7,5,14.1,20.6,0.0,-0.1,0.6,0.5,0.062,0.0,-3.2,3.2,0,0.2
"54","Matt Bonner","PF",31,"SAS",65,1326,13.2,0.597,0.714,0.06,2.6,15.7,9.3,6.5,0.6,1.1,3.8,12.8,0.0,2.7,1.2,4,0.143,0.0,2.3,-0.3,2,1.3
"55","Trevor Booker","PF",24,"WAS",50,1261,15.4,0.549,0.006,0.273,10.6,18.6,14.5,5.1,2,2.6,13.2,15.6,0.0,1.6,1.4,3,0.113,0.0,-0.7,1,0.3,0.7
"56","Carlos Boozer","PF",30,"CHI",66,1948,19.7,0.549,0.001,0.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,0.0,3.3,4.3,7.6,0.187,0.0,0.3,1.7,2,2
"57","Chris Bosh","PF",27,"MIA",57,2007,18.9,0.551,0.043,0.346,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,0.0,3.6,3.3,6.9,0.165,0.0,-0.3,0.3,0,1
"58","Earl Boykins","PG",35,"HOU",8,111,10.3,0.458,0.25,0.417,0,11.6,5.7,23,0.5,0,14.1,20.3,0.0,0,0,0.1,0.029,0.0,-3.2,-3.1,-6.3,-0.1
"59","Craig Brackins","PF",24,"PHI",14,88,4.3,0.325,0.273,0.061,6.3,12.7,9.5,13.5,0,0.9,10.6,20.2,0.0,-0.2,0.1,-0.1,-0.065,0.0,-6.3,-1.9,-8.1,-0.1
"60","Avery Bradley","PG",21,"BOS",64,1368,11.3,0.555,0.134,0.194,3.1,6.7,5,10.8,1.7,0.7,14.7,17.9,0.0,0.6,1.9,2.4,0.085,0.0,-1.6,0.3,-1.3,0.2
"61","Elton Brand","C",32,"PHI",60,1732,18,0.521,0.002,0.2,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,0.0,2.5,3.6,6.1,0.168,0.0,-0.5,3.4,2.9,2.2
"62","Corey Brewer","SF",25,"DEN",59,1287,13.7,0.505,0.274,0.281,4,9.4,6.8,10.6,2.9,1,9.7,20,0.0,1.1,1.1,2.3,0.085,0.0,0.3,0,0.3,0.8
"63","Ronnie Brewer","SG",26,"CHI",66,1635,12.3,0.465,0.155,0.225,5,10.6,7.9,12.7,2.4,0.9,10.8,15.3,0.0,1,2.9,3.9,0.113,0.0,-1,2.3,1.2,1.3
"64","Jon Brockman","PF",24,"MIL",35,239,6.6,0.359,0.022,0.333,14.8,19.9,17.3,5.2,0.9,0.3,16.2,11.4,0.0,-0.1,0.2,0.1,0.023,0.0,-4.5,-0.8,-5.3,-0.2
"65","MarShon Brooks","SG",23,"NJN",56,1648,12.9,0.502,0.234,0.231,4.8,9.4,7,14.6,1.7,0.7,14.3,22.9,0.0,0.5,0.3,0.8,0.022,0.0,-0.7,-1.8,-2.5,-0.2
"66","Derrick Brown","SF",24,"CHA",65,1443,14.7,0.556,0.059,0.345,7.3,11.6,9.4,8.5,1.8,0.6,10.5,16.8,0.0,2,0.3,2.3,0.076,0.0,-0.3,-1.2,-1.5,0.2
"67","Kwame Brown","C",29,"GSW",9,187,11.1,0.519,0,0.85,9.7,24.8,17.3,3.2,2.2,0,20.3,17,0.0,-0.1,0.2,0.1,0.031,0.0,-4.7,-1.5,-6.2,-0.2
"68","Shannon Brown","SG",26,"PHO",59,1400,13.6,0.507,0.314,0.166,3.1,9.5,6.3,8.1,1.6,0.8,9.1,22.8,0.0,0.8,0.8,1.6,0.054,0.0,0,-1.3,-1.3,0.2
"69","Kobe Bryant","SG",33,"LAL",58,2232,21.9,0.527,0.215,0.338,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,0.0,4.2,2,6.2,0.132,0.0,3.6,-1.4,2.3,2.4
"70","Chase Budinger","SF",23,"HOU",58,1298,14.9,0.556,0.465,0.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,0.0,2,1,3,0.111,0.0,1.2,-1.3,0,0.6
"71","Alec Burks","SG",20,"UTA",59,939,14,0.506,0.126,0.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,0.0,1.1,0.4,1.5,0.076,0.0,-0.2,-2.2,-2.5,-0.1
"72","Caron Butler","SF",31,"LAC",63,1871,11.7,0.501,0.365,0.152,2.8,12,7.3,6.8,1.5,0.4,9.3,20.4,0.0,1.2,1.1,2.3,0.059,0.0,-0.7,-1.5,-2.2,-0.1
"73","Jimmy Butler","SG",22,"CHI",42,359,12.5,0.526,0.139,0.709,7.3,10.1,8.7,5.7,1.6,1,11.9,14.9,0.0,0.5,0.6,1.1,0.144,0.0,-1.7,0.4,-1.3,0.1
"74","Rasual Butler","SF",32,"TOR",34,453,4.8,0.398,0.579,0.09,1.6,15.4,8.5,6.8,0.8,0.9,9.8,15.9,0.0,-0.6,0.4,-0.2,-0.022,0.0,-4.2,-1.3,-5.5,-0.4
"75","Derrick Byars","PF",27,"SAS",2,37,14.9,0.392,0.545,0.364,19,15.2,17.1,3.7,2.8,0,0,15.7,0.0,0.1,0.1,0.1,0.147,0.0,1.6,-1.1,0.6,0
"76","Andrew Bynum","C",24,"LAL",60,2112,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4,13.9,23.8,0.0,4.8,3.3,8,0.183,0.0,0.7,1.2,1.8,2
"77","Will Bynum","PG",29,"DET",36,514,10,0.459,0.149,0.33,2.3,11.1,6.5,22.4,2.4,0.5,19.6,24.8,0.0,-0.7,0.4,-0.2,-0.022,0.0,-3.6,-1.6,-5.2,-0.4
"78","Jose Calderon","PG",30,"TOR",53,1799,16.7,0.547,0.333,0.143,1.3,9.1,5.2,44.2,1.4,0.1,17,16,0.0,3.9,1.2,5.1,0.136,0.0,2.2,-2.6,-0.4,0.7
"79","Marcus Camby","C",37,"POR",40,894,14.5,0.428,0,0.236,13.4,33.2,23.1,12.4,1.9,4.8,20.9,11.5,0.0,0.3,1.6,1.9,0.1,0.0,-2.8,5.2,2.4,1
"80","Marcus Camby","C",37,"HOU",19,458,19.6,0.491,0.04,0.206,13,31.7,22.3,10.9,1.9,4.7,6.8,14.6,0.0,0.8,0.9,1.7,0.179,0.0,-0.2,4.3,4.1,0.7
"81","Brian Cardinal","SF",34,"DAL",44,277,3.3,0.373,0.891,0.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11,0.0,-0.3,0.3,0,0.004,0.0,-3.8,0.1,-3.7,-0.1
"82","DeMarre Carroll","PF",25,"DEN",4,21,25.2,1,0,0,0,16.2,8.3,27.7,0,0,25,17,0.0,0.1,0,0.1,0.211,0.0,4.8,-3.4,1.4,0
"83","DeMarre Carroll","SF",25,"UTA",20,327,10.1,0.448,0.192,0.162,9.7,7.8,8.8,6.9,1.9,0.2,7.8,15.8,0.0,0.2,0.2,0.4,0.06,0.0,-0.3,-1.1,-1.5,0
"84","Matt Carroll","SG",31,"CHA",53,596,5.6,0.409,0.274,0.242,1.5,10,5.6,10.6,1.4,0.9,12.1,15.3,0.0,-0.7,0.1,-0.6,-0.051,0.0,-5.3,-2.1,-7.3,-0.8
"85","Anthony Carter","PG",36,"TOR",24,209,8.7,0.409,0.321,0.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,0.0,-0.3,0.3,0,0.001,0.0,-4.2,0.9,-3.3,-0.1
"86","Vince Carter","SG",35,"DAL",61,1542,13.6,0.519,0.378,0.212,2.3,12.5,7.5,15,1.9,1.3,12.4,20.4,0.0,1,1.8,2.9,0.09,0.0,0,0.6,0.6,1
"87","Omri Casspi","SF",23,"CLE",65,1341,11.2,0.499,0.408,0.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,0.0,0.6,0.6,1.2,0.044,0.0,-1.2,-1.1,-2.4,-0.1
"88","Mario Chalmers","PG",25,"MIA",64,1825,13,0.578,0.522,0.203,1.1,9.8,5.6,19,2.8,0.5,20.7,17.4,0.0,1.5,2.8,4.3,0.112,0.0,1,0.4,1.4,1.5
"89","Tyson Chandler","C",29,"NYK",62,2061,18.7,0.708,0.006,0.887,11.8,22.7,17.2,4.3,1.4,3.4,17.1,13,0.0,5.8,3.6,9.5,0.22,0.0,1.4,2.8,4.1,3.2
"90","Wilson Chandler","SF",24,"DEN",8,215,9,0.445,0.152,0.152,3.4,18.4,11.1,12,1.4,2.2,17.6,21.2,0.0,-0.3,0.2,-0.1,-0.021,0.0,-4.5,0.5,-4,-0.1
"91","Josh Childress","SF",28,"PHO",34,491,11.1,0.501,0.242,0.02,7.2,14.6,10.9,10,1.5,0.9,8.3,10.1,0.0,0.6,0.4,0.9,0.092,0.0,-0.3,1.4,1.1,0.4
"92","Earl Clark","PF",24,"ORL",45,559,8.1,0.405,0,0.209,7.1,18.6,12.8,5.2,1.2,4.5,14.1,14.8,0.0,-0.5,0.8,0.3,0.027,0.0,-6.2,2.4,-3.8,-0.3
"93","Norris Cole","PG",23,"MIA",65,1260,7.9,0.452,0.169,0.189,2.1,6.4,4.3,17,1.8,0.1,17.7,21.8,0.0,-1.4,1.4,0,0,0.0,-4.1,-1.8,-5.9,-1.2
"94","Jason Collins","C",33,"ATL",30,308,3.7,0.418,0,0.375,4.6,13.6,9.1,4.6,0.7,0.7,17.7,8.6,0.0,-0.2,0.3,0.2,0.025,0.0,-5.6,0.5,-5.1,-0.2
"95","Darren Collison","PG",24,"IND",60,1878,13.6,0.526,0.18,0.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17,0.0,2.3,1.5,3.8,0.098,0.0,0.5,-0.8,-0.3,0.8
"96","Nick Collison","PF",31,"OKC",63,1307,12.1,0.622,0.005,0.308,11.1,12.7,12,9.3,1.3,1.6,21.1,10,0.0,2.3,1.2,3.5,0.13,0.0,0.9,1.3,2.2,1.4
"97","Mike Conley","PG",24,"MEM",62,2174,16.8,0.523,0.232,0.231,1.2,7.4,4.2,29.8,3.3,0.4,14.2,18.3,0.0,3.6,2.8,6.4,0.141,0.0,1.8,0.1,1.9,2.1
"98","Brian Cook","PF",31,"LAC",16,121,0,0.305,0.551,0.082,3.9,18.9,11.3,2.5,0.9,2.8,7.3,20.9,0.0,-0.4,0.1,-0.2,-0.098,0.0,-7.7,-2.8,-10.5,-0.3
"99","Brian Cook","PF",31,"WAS",16,155,10.4,0.484,0.469,0.122,4.3,25,14.6,8.2,1.3,0.5,11.9,16.9,0.0,0,0.2,0.2,0.058,0.0,-2.5,-1.6,-4,-0.1
"100","Daequan Cook","SG",24,"OKC",57,989,9.2,0.509,0.77,0.074,1.5,11.9,7,2.3,1.1,0.8,5,14.7,0.0,0.8,0.8,1.6,0.078,0.0,-0.2,-2.4,-2.6,-0.1
"101","DeMarcus Cousins","C",21,"SAC",64,1950,21.7,0.499,0.014,0.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,0.0,2.1,2.2,4.2,0.104,0.0,-0.4,0,-0.3,0.8
"102","Jamal Crawford","PG",31,"POR",60,1613,15.7,0.506,0.353,0.28,1.1,7.5,4.3,20.5,1.8,0.7,11.8,26.6,0.0,1.6,0.7,2.3,0.069,0.0,0.9,-2.6,-1.7,0.1
"103","Jordan Crawford","SG",23,"WAS",64,1753,14.5,0.488,0.313,0.233,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,0.0,0.3,0.7,1.1,0.029,0.0,0.7,-3,-2.3,-0.2
"104","Dante Cunningham","PF",24,"MEM",64,1124,14.9,0.538,0.007,0.247,9.3,16.4,12.8,5.2,2,2.5,8.6,13.6,0.0,1.8,1.7,3.4,0.147,0.0,-0.8,1.6,0.8,0.8
"105","Eddy Curry","C",29,"MIA",14,83,3.6,0.508,0,0.308,6,11.1,8.6,1.9,0,2,25.3,22.1,0.0,-0.2,0.1,-0.1,-0.046,0.0,-8.2,-3.1,-11.3,-0.2
"106","Stephen Curry","PG",23,"GSW",26,732,21.2,0.605,0.409,0.159,2.3,11.3,6.8,32.3,2.8,0.8,17,24,0.0,1.8,0.4,2.2,0.144,0.0,4.7,-1.3,3.4,1
"107","Samuel Dalembert","C",30,"HOU",65,1446,16.9,0.551,0.003,0.286,12.6,24.1,18.3,3.6,1.3,5.7,15.6,16.6,0.0,1.8,2.3,4.1,0.137,0.0,-2.1,2.4,0.3,0.8
"108","Erick Dampier","C",36,"ATL",15,83,5.5,0.125,0,0,14.3,21,17.7,6.5,0.6,3.7,27.3,6.2,0.0,-0.1,0.1,0.1,0.035,0.0,-6.3,3.4,-2.8,0
"109","Marquis Daniels","SG",31,"BOS",38,484,8.1,0.395,0.07,0.161,4.1,11.6,8,15.5,2.3,1.4,15.5,18,0.0,-0.8,0.9,0.1,0.008,0.0,-5.4,1.8,-3.6,-0.2
"110","Baron Davis","PG",32,"NYK",29,595,10,0.457,0.462,0.13,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,0.0,-0.7,0.8,0.2,0.014,0.0,-2.4,-0.9,-3.3,-0.2
"111","Ed Davis","PF",22,"TOR",66,1534,14.2,0.544,0.003,0.316,10.4,23,16.7,6.5,1.4,3.4,14.9,13.8,0.0,1.6,2.3,3.9,0.121,0.0,-1.7,2.6,0.9,1.1
"112","Glen Davis","PF",26,"ORL",61,1427,13.2,0.466,0.026,0.313,8.5,18.4,13.4,5.9,1.6,1,11,22.4,0.0,0,1.7,1.7,0.057,0.0,-3.8,-0.4,-4.2,-0.8
"113","Josh Davis","PF",31,"MEM",15,130,11.3,0.459,0.481,0.296,14.1,10.1,12.1,6.8,2.8,0.6,8.9,11.7,0.0,0.2,0.2,0.3,0.124,0.0,0.9,0.8,1.7,0.1
"114","Eric Dawson","C",27,"SAS",4,39,14.6,0.582,0,0.167,15,14.4,14.7,0,1.3,3.7,18.9,18.6,0.0,0,0.1,0.1,0.106,0.0,-3.3,-2.6,-5.9,0
"115","Austin Daye","SF",23,"DET",41,603,7.1,0.394,0.273,0.189,2.7,15.8,9,9.2,2,2.8,14,21.9,0.0,-1.3,0.6,-0.6,-0.05,0.0,-5.6,-0.3,-5.9,-0.6
"116","Carlos Delfino","SF",29,"MIL",54,1537,11.7,0.515,0.528,0.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,0.0,0.8,1.6,2.4,0.075,0.0,0.1,0.6,0.7,1.1
"117","Luol Deng","SF",26,"CHI",54,2129,14.1,0.5,0.285,0.219,4.1,14,9.2,11.7,1.4,1.2,10.4,19.8,0.0,2.3,3.6,5.8,0.132,0.0,0.5,1.6,2.1,2.2
"118","Justin Dentmon","PG",26,"SAS",2,19,1.6,0.333,0.667,0,0,5.9,3,7.4,2.7,0,14.3,16.8,0.0,-0.1,0,0,-0.09,0.0,-5.2,-1.1,-6.3,0
"119","Justin Dentmon","PG",26,"TOR",4,72,5.7,0.446,0.455,0.273,0,11.3,5.7,20.9,0.7,0,19.6,20.1,0.0,-0.1,0,-0.1,-0.039,0.0,-4.1,-2.8,-6.9,-0.1
"120","DeMar DeRozan","SG",22,"TOR",63,2206,12.8,0.503,0.102,0.367,2.1,9,5.6,10.8,1.2,0.6,10.5,25,0.0,1.1,1.4,2.5,0.054,0.0,-1.4,-1.5,-2.8,-0.5
"121","Boris Diaw","PF",29,"CHA",37,1018,10.8,0.461,0.304,0.095,5.1,17.3,11,26.9,1,1.4,22.2,17.2,0.0,-0.8,0.3,-0.5,-0.023,0.0,-2.2,-0.4,-2.6,-0.2
"122","Boris Diaw","PF",29,"SAS",20,406,12.1,0.65,0.191,0.118,6.6,17.2,12,16.1,1.8,1.1,28.1,11.2,0.0,0.5,0.5,1.1,0.125,0.0,0.3,2.5,2.8,0.5
"123","Ike Diogu","PF",28,"SAS",2,14,-2.9,0.347,0,1,0,8,4.1,0,0,0,25.8,12.6,0.0,0,0,0,-0.116,0.0,-10,-2.6,-12.5,0
"124","DeSagana Diop","C",30,"CHA",27,325,6.8,0.347,0,0.143,11.2,19,15,11,1,3,29.9,9,0.0,-0.3,0.2,-0.2,-0.025,0.0,-5.8,1.7,-4.1,-0.2
