"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"123","Ricky Davis","SG",29,"LAC",36,785,7.1,0.445,0.453,0.147,1.3,7.7,4.4,16.4,1.3,0.5,13,17.4,0.0,-0.6,0.2,-0.4,-0.027,0.0,-3.2,-2.5,-5.7,-0.7
"124","Luol Deng","SF",23,"CHI",49,1665,14.7,0.511,0.034,0.323,5.5,14.7,10.1,9,1.9,1.1,9.6,20,0.0,1.3,1.6,3,0.085,0.0,-1.1,0.3,-0.8,0.5
"125","Boris Diaw","PF",26,"PHO",22,538,12.5,0.6,0.099,0.184,5.4,12.5,9.1,12.1,1,1.2,19.5,15.5,0.0,0.5,0.2,0.7,0.062,0.0,-0.4,-0.4,-0.8,0.2
"126","Boris Diaw","PF",26,"CHA",59,2216,14.9,0.558,0.225,0.163,5.3,14.1,9.7,23.4,1.2,1.6,18.3,20.8,0.0,1.4,2.6,4,0.086,0.0,0.8,1.3,2.1,2.3
"127","Yakhouba Diawara","SF",26,"MIA",63,851,6.4,0.473,0.751,0.088,3.6,7.9,5.8,4.7,0.8,0.6,6.6,13.3,0.0,0.1,0.4,0.5,0.029,0.0,-2,-2.2,-4.2,-0.5
"128","Travis Diener","PG",26,"IND",55,719,13.7,0.555,0.659,0.084,0.9,12.4,6.6,23.9,1.8,0.5,10.2,12.5,0.0,1.3,0.6,1.9,0.125,0.0,0.8,-1.3,-0.5,0.3
"129","Ike Diogu","PF",25,"POR",19,73,11.4,0.486,0,1.053,20.1,8.6,14.4,0,0.8,2.2,17.8,21.8,0.0,0,0.1,0.1,0.057,0.0,-4.6,-5.2,-9.7,-0.1
"130","Ike Diogu","PF",25,"SAC",10,142,24.9,0.662,0.036,0.6,11.4,20.7,16,4.1,0.7,0.5,7.9,23.8,0.0,0.6,0,0.6,0.21,0.0,1.8,-5.2,-3.4,-0.1
"131","DeSagana Diop","C",27,"DAL",34,452,8.9,0.396,0,0.5,11.5,18.4,15,3.9,1.4,4.1,13.5,8.3,0.0,0.1,0.6,0.7,0.07,0.0,-3.8,3,-0.8,0.1
"132","DeSagana Diop","C",27,"CHA",41,584,10.3,0.441,0,0.327,14.7,18.1,16.4,5.2,1.6,4.4,17.8,12.7,0.0,-0.2,1,0.7,0.06,0.0,-4,3,-1,0.1
"133","Juan Dixon","PG",30,"WAS",50,816,9.3,0.478,0.293,0.152,1.1,8.7,4.8,22.7,2.3,0.6,20.4,19.1,0.0,-0.8,0.2,-0.5,-0.031,0.0,-3.2,-2.4,-5.6,-0.8
"134","Keyon Dooling","PG",28,"NJN",77,2074,13.6,0.562,0.393,0.258,1.4,7.6,4.5,21.3,1.8,0.3,13.6,17.4,0.0,2.8,0.9,3.7,0.085,0.0,0.8,-1.9,-1.1,0.4
"135","Joey Dorsey","PF",25,"HOU",3,6,16.1,0.5,0,0,0,18.7,9.7,28.7,0,0,0,15.5,0.0,0,0,0,0.156,0.0,-1.7,-1.3,-3.1,0
"136","Quincy Douby","PG",24,"SAC",20,227,8,0.444,0.42,0.17,1.5,11.4,6.4,9.3,0.4,1.6,6,19.9,0.0,-0.1,0,-0.1,-0.024,0.0,-3.5,-4,-7.6,-0.3
"137","Quincy Douby","PG",24,"TOR",7,73,17,0.652,0.409,0.182,4.9,6.4,5.6,27.1,2.1,0,22.8,19.4,0.0,0.1,0,0.2,0.106,0.0,1.9,-2.5,-0.7,0
"138","Chris Douglas-Roberts","SG",22,"NJN",44,585,12.2,0.531,0.068,0.352,2.8,7.4,5.1,14.8,1.1,1,13.2,18.7,0.0,0.4,0.2,0.6,0.046,0.0,-2.7,-2.3,-5,-0.4
"139","Goran Dragic","PG",22,"PHO",55,728,9.8,0.487,0.241,0.29,5.5,10.8,8.3,20.8,2,0.3,22.4,19.7,0.0,-0.3,0.4,0.1,0.005,0.0,-2.1,-1.2,-3.3,-0.2
"140","Jared Dudley","SF",23,"CHA",20,427,10.6,0.507,0.083,0.25,7.3,9.8,8.6,7.3,2.3,0.4,8.6,12.9,0.0,0.3,0.5,0.8,0.094,0.0,-1.6,1,-0.6,0.1
"141","Jared Dudley","SF",23,"PHO",48,728,15.2,0.588,0.349,0.429,9.5,13.7,11.7,7,2.7,0.6,12.8,15.6,0.0,1.3,0.6,1.9,0.126,0.0,1.9,-0.3,1.6,0.7
"142","Chris Duhon","PG",26,"NYK",79,2906,12.2,0.569,0.477,0.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,0.0,3.1,1,4.2,0.069,0.0,0.1,-1.5,-1.4,0.4
"143","Tim Duncan","C",32,"SAS",75,2524,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,0.0,5,5,10.1,0.191,0.0,1.1,3.5,4.6,4.2
"144","Mike Dunleavy","SG",28,"IND",18,495,14.4,0.52,0.388,0.28,3.1,12.1,7.6,14.2,1.2,1.3,12.7,26.3,0.0,0.1,0.4,0.5,0.048,0.0,-0.1,-2,-2.1,0
"145","Kevin Durant","SF",20,"OKC",74,2885,20.8,0.577,0.165,0.377,3,16.4,9.6,13.5,1.7,1.4,12.2,28.3,0.0,5.2,2.7,7.9,0.132,0.0,2.2,-0.5,1.8,2.8
"146","Monta Ellis","SG",23,"GSW",25,892,14.5,0.503,0.06,0.219,1.7,11.5,6.6,17.5,2.1,0.6,12.4,25.8,0.0,-0.1,0.3,0.2,0.012,0.0,-1.5,-1.8,-3.3,-0.3
"147","Francisco Elson","C",32,"MIL",59,977,10.3,0.537,0.024,0.231,11.6,16.3,13.8,4.8,1.9,3.1,20.5,10.8,0.0,0.5,1.3,1.8,0.089,0.0,-2.5,2.7,0.1,0.5
"148","Melvin Ely","C",30,"NOH",31,373,6,0.438,0,0.379,9.7,11,10.4,7.6,0.3,2,17.2,17.3,0.0,-0.3,0.3,-0.1,-0.008,0.0,-5.6,-0.7,-6.2,-0.4
"149","Maurice Evans","SF",30,"ATL",80,1840,11.1,0.558,0.515,0.151,5.6,9.9,7.7,4.6,1.5,0.4,7.7,14.2,0.0,2.3,1.5,3.8,0.099,0.0,0.5,-1,-0.5,0.7
"150","Reggie Evans","PF",28,"PHI",79,1137,10.4,0.514,0.006,0.983,14.1,24,19,3.3,1.9,0.6,21.3,13,0.0,0.3,1.6,1.9,0.079,0.0,-3.3,0.1,-3.1,-0.3
"151","Jordan Farmar","PG",22,"LAL",65,1192,9.9,0.466,0.354,0.187,2.1,8.9,5.5,18.6,2.4,0.6,16.3,19.6,0.0,-0.7,1.5,0.8,0.034,0.0,-2.4,-0.5,-2.9,-0.3
"152","Desmon Farmer","SG",27,"SAS",3,54,0.4,0.437,0.857,0.143,0,13.1,6.6,5.4,0,0,21.2,16.9,0.0,-0.1,0.1,-0.1,-0.071,0.0,-6.2,-2.2,-8.4,-0.1
"153","Raymond Felton","PG",24,"CHA",82,3086,13.7,0.483,0.191,0.251,2.2,10.2,6.2,31.1,2.2,0.8,15.9,21.9,0.0,0.6,3.7,4.3,0.066,0.0,-0.6,0.5,-0.1,1.4
"154","Rudy Fernandez","SG",23,"POR",78,1993,15.5,0.588,0.632,0.227,2.9,10.1,6.4,12.7,1.9,0.5,11,18.4,0.0,4.3,1.8,6.1,0.147,0.0,3.6,-0.6,3.1,2.5
"155","Kyrylo Fesenko","C",22,"UTA",21,156,13,0.542,0,0.583,10.7,17.6,14.2,3.9,2.3,7.6,16.6,15.6,0.0,0,0.3,0.3,0.095,0.0,-3.4,3.8,0.4,0.1
"156","Michael Finley","SF",35,"SAS",81,2336,11.4,0.547,0.463,0.09,1.3,12.3,6.9,7.7,0.9,0.5,7.8,16.1,0.0,1.6,2.8,4.4,0.091,0.0,-0.6,0.1,-0.5,0.9
"157","Derek Fisher","PG",34,"LAL",82,2441,12.1,0.546,0.439,0.189,1.2,7.4,4.4,14.9,2,0.2,8.8,14.7,0.0,3.6,2.7,6.3,0.123,0.0,0.9,-0.3,0.6,1.6
"158","T.J. Ford","PG",25,"IND",74,2258,16.6,0.533,0.114,0.308,2.9,9.8,6.3,27.6,2,0.5,14.8,23.5,0.0,2.6,1.7,4.3,0.092,0.0,0.7,-0.9,-0.2,1
"159","Jeff Foster","C",32,"IND",74,1828,13,0.542,0.02,0.414,12.8,17.8,15.3,9.9,1.4,2,17.4,12,0.0,2.3,1.9,4.2,0.111,0.0,-0.5,2.1,1.6,1.7
"160","Randy Foye","SG",25,"MIN",70,2494,13.7,0.517,0.314,0.277,1.5,8.8,5,20.5,1.5,0.8,12,22.6,0.0,2,1.1,3.1,0.059,0.0,0.9,-1.3,-0.4,1
"161","Adonal Foyle","C",33,"ORL",9,59,21,0.623,0,0.545,17.7,31.7,24.8,2.7,0,9.7,18,13,0.0,0.1,0.2,0.3,0.223,0.0,-3.3,4.3,0.9,0
"162","Adonal Foyle","C",33,"MEM",1,3,-6.3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,-0.003,0.0,-6.4,-0.3,-6.7,0
"163","Channing Frye","PF",25,"POR",63,746,10,0.465,0.124,0.135,6.7,16.7,11.6,5.3,1.3,1.7,9.3,19.7,0.0,0,0.8,0.8,0.054,0.0,-3.4,-0.8,-4.3,-0.4
"164","Dan Gadzuric","C",30,"MIL",67,941,12.2,0.495,0.008,0.279,11.4,21,16,6.5,1.8,3.8,13,15,0.0,0.4,1.4,1.8,0.094,0.0,-3,2.4,-0.6,0.3
"165","Danilo Gallinari","SG",20,"NYK",28,412,13.4,0.621,0.576,0.216,3.3,11.5,7.3,5.5,1.7,0.7,9.9,16,0.0,0.7,0.3,1,0.119,0.0,0.7,-1.3,-0.6,0.1
"166","Francisco Garcia","SF",27,"SAC",65,1975,14.1,0.554,0.332,0.268,3.3,9.6,6.4,12.6,2.1,2.5,13.1,19.4,0.0,1.7,0.7,2.4,0.058,0.0,0.3,-0.4,-0.1,0.9
"167","Thomas Gardner","SG",23,"ATL",16,98,1.5,0.318,0.639,0.111,0,8.4,4.2,3.1,2.2,0.8,7.4,19.5,0.0,-0.3,0.1,-0.2,-0.12,0.0,-7.1,-2.6,-9.7,-0.2
"168","Kevin Garnett","PF",32,"BOS",57,1772,21.2,0.563,0.011,0.178,5.6,26.7,16.6,14.7,1.9,3.1,10.1,23.4,0.0,3,4.1,7.1,0.193,0.0,0.2,3.7,4,2.7
"169","Marc Gasol","C",24,"MEM",82,2521,16.7,0.59,0.002,0.567,9.6,20,14.7,9.7,1.3,2.9,16.6,18.3,0.0,3.7,2.7,6.4,0.121,0.0,-0.2,1.5,1.2,2.1
"170","Pau Gasol","C",28,"LAL",81,2999,22.2,0.617,0.002,0.42,10,19.3,14.7,14.8,0.9,2.1,11.3,20.4,0.0,9.8,4.2,13.9,0.223,0.0,3.3,1.7,5,5.3
"171","Rudy Gay","SF",22,"MEM",79,2945,15.3,0.528,0.192,0.273,4.5,13.9,9.1,8.7,1.8,1.6,12.6,25.6,0.0,0.7,2.6,3.3,0.054,0.0,-0.7,-0.7,-1.4,0.5
"172","Devean George","SF",31,"DAL",43,708,7,0.485,0.535,0.155,4.1,8.5,6.3,3,1.7,1.1,10.1,10.9,0.0,0.1,0.6,0.6,0.042,0.0,-2,0.2,-1.8,0
"173","Daniel Gibson","PG",22,"CLE",75,1795,10.1,0.519,0.537,0.163,2.1,7.9,5.1,11.3,1.3,0.7,9.7,16.5,0.0,1.5,2.3,3.8,0.101,0.0,-0.3,-0.4,-0.7,0.6
"174","J.R. Giddens","SF",23,"BOS",6,8,26,0.667,0,0,31.9,14.5,22.8,0,6.6,0,25,23.3,0.0,0,0,0,0.201,0.0,1.4,-2.1,-0.7,0
"175","Eddie Gill","PG",30,"MIL",6,43,15.5,0.778,0.333,0,0,11.5,5.5,41.2,3.6,1.9,35.7,14.6,0.0,0.1,0.1,0.1,0.155,0.0,-0.5,-0.9,-1.4,0
"176","Manu Ginobili","SG",31,"SAS",44,1181,22.9,0.594,0.426,0.387,2.5,17.3,10,23.1,2.9,1,13.3,27.2,0.0,2.7,2.3,5,0.203,0.0,4.2,1.8,6,2.4
"177","Ryan Gomes","SF",26,"MIN",82,2614,12.5,0.518,0.293,0.186,4.6,13.3,8.8,8.7,1.3,0.6,10.8,20.4,0.0,1.3,1.3,2.5,0.046,0.0,-0.3,-0.9,-1.3,0.5
"178","Drew Gooden","PF",27,"CHI",31,918,15.3,0.514,0.009,0.276,10.3,22.8,16.6,7.7,1.5,1.1,12.6,21.9,0.0,0.6,1.1,1.7,0.09,0.0,-1.8,-0.3,-2.1,0
"179","Drew Gooden","PF",27,"SAC",1,26,18.7,0.607,0,0.222,13.4,45.2,29.2,13.8,0,0,23.3,22.2,0.0,0,0,0,0.082,0.0,-3.4,-2.1,-5.6,0
"180","Drew Gooden","PF",27,"SAS",19,320,18.8,0.55,0.007,0.393,10.6,20.2,15.5,1.7,0.7,0.9,8.6,28.2,0.0,0.5,0.5,0.9,0.139,0.0,-3.3,-4.2,-7.5,-0.4
"181","Ben Gordon","SG",25,"CHI",82,2999,17,0.573,0.321,0.29,2,8.8,5.4,15.9,1.2,0.5,11.9,25,0.0,5.2,1.7,6.9,0.11,0.0,2.7,-2.2,0.6,1.9
"182","Eric Gordon","SG",20,"LAC",78,2677,14.9,0.593,0.374,0.388,1.9,6.9,4.3,13.6,1.5,1,13.5,20.7,0.0,3.9,0.7,4.6,0.082,0.0,1.4,-1.9,-0.4,1.1
"183","Marcin Gortat","PF",24,"ORL",63,794,17,0.578,0.005,0.241,14,26.3,20.3,2.9,1.2,4.8,10.8,13.5,0.0,1.4,1.9,3.3,0.202,0.0,-2.3,2.9,0.6,0.5
"184","Joey Graham","SF",26,"TOR",78,1541,11.9,0.542,0.033,0.333,7.3,14.9,11.1,5,1.2,0.6,11.9,18.7,0.0,1.1,1.1,2.2,0.068,0.0,-2.2,-1.3,-3.5,-0.6
"185","Stephen Graham","SG",26,"IND",52,684,8.5,0.498,0.258,0.242,3.4,12.2,7.7,7.3,0.7,0.4,13.7,20.9,0.0,-0.4,0.4,0,0.001,0.0,-3.8,-2.9,-6.7,-0.8
"186","Danny Granger","SF",25,"IND",67,2424,21.8,0.584,0.352,0.36,2.2,13.4,7.7,13.1,1.4,3,10,29.6,0.0,5.6,2.4,8,0.158,0.0,3.8,-0.9,2.9,3
"187","Aaron Gray","C",24,"CHI",56,715,11.5,0.508,0.006,0.353,13.5,21.7,17.6,9.6,1,1.8,17.2,14.5,0.0,0.5,0.8,1.3,0.086,0.0,-2.1,0.6,-1.5,0.1
"188","Gerald Green","SG",23,"DAL",38,376,11.4,0.513,0.256,0.178,4.3,12.1,8.2,6.9,1.4,1,14.5,27.7,0.0,-0.3,0.3,0,-0.002,0.0,-3.4,-3,-6.4,-0.4
"189","Jeff Green","PF",22,"OKC",78,2873,13.9,0.536,0.231,0.287,4.7,16.3,10.4,9.1,1.4,0.8,12.6,21.2,0.0,1.8,2.4,4.2,0.07,0.0,-0.5,-0.4,-0.8,0.8
"190","Willie Green","SG",27,"PHI",81,1828,11.1,0.493,0.245,0.129,1.9,6.4,4.1,14.4,1.5,0.6,8.4,18.9,0.0,1.1,1.2,2.3,0.06,0.0,-0.9,-1.7,-2.7,-0.3
"191","Donte Greene","SF",20,"SAC",55,725,5.2,0.416,0.424,0.144,3,10.9,6.9,6.4,1.1,1.4,12.8,17.8,0.0,-1.2,0.1,-1.1,-0.074,0.0,-5.1,-2.7,-7.8,-1.1
"192","Hamed Haddadi","C",23,"MEM",19,120,19.7,0.543,0,0.968,16.1,32.2,24,11.1,0.4,8.1,16.9,20.7,0.0,0.2,0.2,0.4,0.142,0.0,-2.6,2.7,0.1,0.1
"193","Malik Hairston","SG",21,"SAS",15,155,12,0.48,0.02,0.143,8.6,12.9,10.8,13.8,2.1,3.3,18.7,20,0.0,-0.1,0.3,0.1,0.045,0.0,-4.3,2.7,-1.6,0
"194","Richard Hamilton","SG",30,"DET",67,2279,16.9,0.529,0.182,0.252,2.3,8.6,5.4,23.9,1,0.1,10.3,27,0.0,3.1,1.4,4.5,0.095,0.0,2.1,-2.2,-0.1,1.1
"195","Matt Harpring","SG",32,"UTA",63,693,12.3,0.508,0.008,0.299,8.1,13.1,10.6,6.4,2.2,1,9.6,19.5,0.0,0.4,0.8,1.2,0.086,0.0,-2.4,-0.6,-3,-0.2
"196","Al Harrington","PF",28,"GSW",5,166,8.8,0.417,0.4,0.143,6.6,11.8,9.2,8.9,2.1,0,8.6,20.9,0.0,-0.2,0.1,-0.1,-0.03,0.0,-1.9,-2.7,-4.6,-0.1
"197","Al Harrington","PF",28,"NYK",68,2380,16.4,0.555,0.387,0.25,4,16.1,9.8,6.6,1.7,0.7,10.8,26,0.0,2.1,1.9,4,0.08,0.0,0.7,-1.6,-0.8,0.7
"198","Devin Harris","PG",25,"NJN",69,2494,21.6,0.563,0.212,0.582,1.4,9.7,5.5,34.4,2.4,0.4,14,28.4,0.0,5.9,1.7,7.5,0.145,0.0,3.9,-1.5,2.5,2.8
"199","Jason Hart","PG",30,"LAC",28,312,6.1,0.352,0.048,0.226,4.3,11.4,7.8,20.8,2,0.9,17.1,16.3,0.0,-0.6,0.2,-0.4,-0.058,0.0,-6.4,-0.6,-7,-0.4
"200","Jason Hart","PG",30,"DEN",11,36,9.8,0.553,0.2,0.4,3.3,9.4,6.5,21.8,0,0,20.3,18.3,0.0,0,0,0,0.043,0.0,-2.8,-3.7,-6.5,0
"201","Udonis Haslem","PF",28,"MIA",75,2560,13.1,0.553,0,0.264,7.8,21.2,14.4,5.3,0.9,0.8,10.3,14.7,0.0,3,2.6,5.7,0.106,0.0,-2,0.2,-1.8,0.2
"202","Trenton Hassell","SF",29,"NJN",53,1094,7.2,0.48,0.042,0.131,5.4,10.6,7.9,7.1,1,1.2,12.9,9.9,0.0,0.2,0.4,0.7,0.029,0.0,-3.3,0.2,-3,-0.3
"203","Spencer Hawes","C",20,"SAC",77,2259,13,0.509,0.144,0.17,7.6,20.9,14.2,11.3,1,3.1,15.7,20.2,0.0,-0.4,1.2,0.8,0.016,0.0,-2.4,0.2,-2.1,-0.1
"204","Chuck Hayes","C",25,"HOU",71,858,7.8,0.375,0.035,0.168,10.5,23,17,7,2.1,1.6,17.1,7.9,0.0,-0.1,1.7,1.6,0.092,0.0,-4.1,4.1,0,0.4
"205","Jarvis Hayes","SF",27,"NJN",74,1832,10.8,0.537,0.423,0.09,1.7,15.8,8.7,4.9,1.5,0.3,7.6,16.6,0.0,1,1.2,2.1,0.055,0.0,-1.3,-1.6,-2.8,-0.4
"206","Brendan Haywood","C",29,"WAS",6,175,14.9,0.49,0,0.42,8.5,21.4,14.8,7.3,1.2,7,13.2,17.7,0.0,0,0.2,0.2,0.041,0.0,-3.8,2.1,-1.7,0
"207","Luther Head","PG",26,"HOU",22,322,9.8,0.491,0.376,0.158,1.1,8.4,4.9,17.4,1,0.2,12.9,17.9,0.0,0,0.3,0.4,0.058,0.0,-2.4,-1.4,-3.8,-0.1
"208","Luther Head","SG",26,"MIA",10,176,10.2,0.462,0.372,0.186,2,15.1,8.5,19.5,3.3,0.5,16.2,14.8,0.0,0,0.3,0.2,0.059,0.0,-2.9,1.1,-1.7,0
"209","Walter Herrmann","SF",29,"DET",59,630,11.4,0.514,0.58,0.121,5.2,15.1,10.1,5.6,0.6,0.5,7.2,17.8,0.0,0.5,0.5,1,0.074,0.0,-0.6,-2.6,-3.2,-0.2
"210","Roy Hibbert","C",22,"IND",70,1009,16.1,0.51,0,0.35,12.4,14.1,13.3,7.9,1,5.6,10.2,23.3,0.0,1,1.2,2.1,0.102,0.0,-1.9,0.5,-1.3,0.2
"211","J.J. Hickson","C",20,"CLE",62,705,12.5,0.548,0,0.345,9.1,18.4,13.9,2.1,1.1,3.4,16.8,18,0.0,0.2,1.3,1.5,0.101,0.0,-4.7,0.2,-4.5,-0.4
"212","Nene Hilario","C",26,"DEN",77,2510,18.8,0.645,0.007,0.519,8.7,18.7,13.8,7.1,1.9,3.1,14.4,18.1,0.0,5.6,3.7,9.3,0.177,0.0,1.3,2.1,3.4,3.4
"213","George Hill","PG",22,"SAS",77,1270,11.6,0.502,0.196,0.392,2.9,11.9,7.4,16.6,1.9,1.2,14.5,19.5,0.0,0.2,2,2.1,0.08,0.0,-2.8,1,-1.8,0.1
"214","Grant Hill","SF",36,"PHO",82,2445,15.2,0.584,0.102,0.301,3.2,15.7,9.7,11,1.8,1.6,13,17.5,0.0,3.5,1.9,5.3,0.104,0.0,0.3,0.7,1,1.8
"215","Steven Hill","PF",23,"OKC",1,2,88.3,1,0,0,100,58.6,86.4,0,0,0,0,22.1,0.0,0,0,0,0.873,0.0,26.1,-19.2,6.8,0
"216","Kirk Hinrich","SG",28,"CHI",51,1339,13.9,0.551,0.403,0.205,1.4,9.1,5.3,22.7,2.5,1,16,18.1,0.0,1.3,1.3,2.6,0.092,0.0,0.8,-0.5,0.4,0.8
"217","Ryan Hollins","C",24,"CHA",18,184,15.3,0.613,0,1.114,12.9,11.4,12.1,3.5,0.9,7.6,16.1,15.9,0.0,0.3,0.3,0.6,0.158,0.0,-1.9,2.4,0.5,0.1
"218","Ryan Hollins","C",24,"DAL",27,260,11.3,0.537,0,0.559,12,14.9,13.5,1.7,0.8,4.3,16,15.5,0.0,0.1,0.3,0.4,0.076,0.0,-3.7,-0.1,-3.8,-0.1
"219","Al Horford","C",22,"ATL",67,2242,17,0.565,0.002,0.345,7.6,25,16.3,11.9,1.3,3.3,13.1,16.4,0.0,3.3,3.5,6.8,0.145,0.0,-0.7,3.1,2.3,2.5
"220","Eddie House","PG",30,"BOS",81,1479,15.4,0.592,0.607,0.095,0.9,11.5,6.5,10.3,2.2,0.4,8.6,20.1,0.0,2.5,2.4,4.9,0.158,0.0,2.4,-0.4,2,1.5
"221","Dwight Howard","C",23,"ORL",79,2821,25.4,0.6,0.002,0.867,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,0.0,6.2,7.6,13.8,0.234,0.0,0.1,4.3,4.4,4.6
"222","Josh Howard","SF",28,"DAL",52,1663,17,0.532,0.215,0.281,4.1,14,9.1,8.6,1.7,1.3,9.2,26.7,0.0,1.5,1.7,3.2,0.091,0.0,0.1,-1,-0.9,0.5
"223","Juwan Howard","PF",35,"DEN",3,22,9.6,0.5,0,0,5.4,15.4,10.6,12.5,2.3,3.5,0,4,0.0,0,0,0.1,0.141,0.0,-1.9,3.7,1.8,0
"224","Juwan Howard","SF",35,"CHA",39,450,10.9,0.535,0,0.234,8,11.7,9.9,9.6,0.7,0.9,14,19.5,0.0,0.2,0.4,0.6,0.064,0.0,-2.9,-1.2,-4.2,-0.2
"225","Larry Hughes","SF",30,"CHI",30,792,14.4,0.525,0.331,0.266,0.9,12.7,6.8,11.9,2.3,0.8,9.5,21.4,0.0,0.6,0.8,1.4,0.088,0.0,-0.1,-0.8,-0.9,0.2
"226","Larry Hughes","SG",30,"NYK",25,687,12.3,0.504,0.365,0.253,1.5,9.1,5.2,13.3,2.6,0.5,11.2,19.7,0.0,0.2,0.5,0.7,0.049,0.0,-1.1,-0.4,-1.4,0.1
"227","Kris Humphries","SF",23,"TOR",29,265,16.3,0.513,0,0.533,10.7,20.2,15.5,6,1.6,1.8,6.7,20.7,0.0,0.4,0.3,0.7,0.125,0.0,-2,-1.1,-3.1,-0.1
"228","Lindsey Hunter","PG",38,"CHI",28,266,7.9,0.433,0.585,0.061,0.9,4.3,2.6,20.4,3.9,0.3,18.4,17.3,0.0,-0.3,0.3,0,-0.003,0.0,-2.7,-1.5,-4.2,-0.1
"229","Othello Hunter","PF",22,"ATL",16,92,12.1,0.495,0,0.25,11.5,19.1,15.3,1.7,1.2,4.2,8.3,12.3,0.0,0,0.1,0.2,0.092,0.0,-4.2,0.2,-4,0
"230","Andre Iguodala","SF",25,"PHI",82,3269,18.4,0.56,0.228,0.454,3.3,14,8.6,22.4,2.1,0.9,13.9,22.3,0.0,5.6,3.5,9.2,0.134,0.0,2.8,1,3.8,4.8
"231","Zydrunas Ilgauskas","C",33,"CLE",65,1765,18,0.523,0.054,0.24,11,21.6,16.5,6.4,0.9,3.8,10.1,23.8,0.0,2.1,3.5,5.6,0.151,0.0,-1.9,1,-0.9,0.5
"232","Didier Ilunga-Mbenga","C",28,"LAL",23,181,13.9,0.504,0.018,0.14,5.7,13.6,9.7,7.2,2.8,10.2,17.7,17.8,0.0,-0.1,0.4,0.3,0.091,0.0,-4.8,6,1.2,0.1
"233","Allen Iverson*","SG",33,"DEN",3,123,15.2,0.549,0.2,0.625,2.9,4.6,3.8,25.9,1.2,0.6,16.4,22.1,0.0,0.2,0.1,0.2,0.087,0.0,-0.3,-3.2,-3.5,0
"234","Allen Iverson*","PG",33,"DET",54,1970,15.9,0.502,0.115,0.406,1.6,8.4,5,23,2.4,0.2,12.7,25.9,0.0,0.8,1.9,2.7,0.065,0.0,0,-0.5,-0.5,0.7
"235","Royal Ivey","SG",27,"PHI",71,861,7.6,0.465,0.548,0.207,2.6,8,5.3,7.4,2.2,0.7,9.2,13.2,0.0,0.2,0.8,0.9,0.052,0.0,-1.8,-0.4,-2.2,0
"236","Jarrett Jack","SG",25,"IND",82,2716,13.1,0.554,0.259,0.308,1.8,9.5,5.6,18.6,1.6,0.5,16,18.5,0.0,2.3,1.8,4.1,0.073,0.0,0,-0.7,-0.7,0.9
"237","Bobby Jackson","PG",35,"SAC",71,1484,12.4,0.502,0.406,0.208,3.3,12.5,7.9,15.5,2.1,0.2,11.1,18,0.0,0.8,0.4,1.2,0.038,0.0,-0.5,-1.7,-2.2,-0.1
"238","Darnell Jackson","PF",23,"CLE",51,430,7.2,0.483,0.023,0.407,9.2,14.7,12,2.7,1.3,0.7,12.1,12.7,0.0,0.2,0.7,0.8,0.094,0.0,-4.1,-0.1,-4.2,-0.2
"239","Stephen Jackson","SF",30,"GSW",59,2339,16.1,0.53,0.306,0.357,3.3,10.8,7.1,25.6,1.8,0.9,16.6,25.2,0.0,1.5,0.7,2.2,0.045,0.0,1.7,-1.5,0.2,1.3
"240","Jerome James","C",33,"NYK",2,10,12.5,0.375,0,0,10.6,22.6,16.4,0,5,7.3,11.1,39.2,0.0,-0.1,0,0,-0.162,0.0,-14.3,-3.1,-17.4,0
"241","LeBron James","SF",24,"CLE",81,3054,31.7,0.591,0.238,0.472,4.3,19,11.9,38,2.4,2.4,11,33.8,0.0,13.7,6.5,20.3,0.318,0.0,9.4,3.6,13,11.6
"242","Mike James","PG",33,"NOH",8,74,5.8,0.386,0.16,0.08,1.6,9.8,5.7,17.2,1.5,0,10.4,18.8,0.0,-0.1,0.1,0,-0.031,0.0,-5.8,-2,-7.7,-0.1
"243","Mike James","PG",33,"WAS",53,1575,9.9,0.487,0.368,0.164,1.7,7.8,4.7,19.2,1.4,0.3,14.8,17.8,0.0,-0.1,0,-0.1,-0.003,0.0,-1.2,-2.7,-3.8,-0.7
"244","Antawn Jamison","PF",32,"WAS",81,3096,20.6,0.549,0.221,0.314,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,0.0,6.6,1.6,8.1,0.126,0.0,2.8,-2.1,0.7,2.1
"245","Marko Jaric","SG",30,"MEM",53,605,7.3,0.417,0.193,0.283,4.6,8.6,6.6,19,2.6,1.5,23.1,16.4,0.0,-0.9,0.5,-0.4,-0.03,0.0,-4.7,0.2,-4.5,-0.4
"246","Nathan Jawai","PF",22,"TOR",6,19,-7.6,0.25,0,0,6.2,6.1,6.2,0,0,0,33.3,14.6,0.0,-0.1,0,-0.1,-0.233,0.0,-12.6,-3.7,-16.3,-0.1
