"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G"
"249","Mikki Moore","C",34,"GSW",23,20,17.7,2.3,3.9,0.6,0,0,0.0,2.3,3.9,0.6,0.6,0.3,0.5,0.636,1.1,1.9,3,1.6,0.2,0.6,0.9,2.6,5
"250","Randolph Morris","PF",24,"ATL",28,0,4.4,0.8,1.5,0.561,0,0,0.0,0.8,1.5,0.561,0.561,0.6,1,0.593,0.4,1,1.4,0.1,0.2,0.1,0.4,1.2,2.2
"251","Adam Morrison","SF",25,"LAL",31,0,7.8,1,2.7,0.376,0.2,0.7,0.238,0.9,2.1,0.422,0.406,0.2,0.3,0.625,0.3,0.7,1,0.6,0.1,0.1,0.3,0.5,2.4
"252","Anthony Morrow","SG",24,"GSW",69,37,29.2,4.8,10.2,0.468,2,4.4,0.456,2.7,5.7,0.477,0.568,1.5,1.7,0.886,0.9,2.9,3.8,1.5,0.9,0.2,1.2,2.3,13
"253","Byron Mullens","PF",20,"OKC",13,0,4.2,0.5,1.5,0.368,0,0,0.0,0.5,1.5,0.368,0.368,0,0,0.0,0.2,0.5,0.8,0.1,0.2,0,0.3,1,1.1
"254","Troy Murphy","PF",29,"IND",72,69,32.6,5.3,11.3,0.472,1.8,4.6,0.384,3.6,6.7,0.533,0.551,2.1,2.7,0.798,1.8,8.4,10.2,2.1,1,0.5,1.4,2.4,14.6
"255","Steve Nash","PG",35,"PHO",81,81,32.8,6.2,12.2,0.507,1.5,3.6,0.426,4.6,8.6,0.54,0.57,2.6,2.8,0.938,0.4,2.9,3.3,11,0.5,0.1,3.6,1.3,16.5
"256","Jameer Nelson","PG",27,"ORL",65,64,28.6,4.9,10.9,0.449,1.3,3.5,0.381,3.6,7.4,0.481,0.51,1.5,1.8,0.845,0.4,2.6,3,5.4,0.7,0,2.1,2.3,12.6
"257","Rasho Nesterovic","C",33,"TOR",42,8,9.8,1.9,3.5,0.544,0,0,0.0,1.9,3.5,0.544,0.544,0,0.1,0.2,0.9,1.2,2.1,0.6,0.2,0.4,0.4,1.3,3.9
"258","Joakim Noah","C",24,"CHI",64,54,30.1,4.1,8.1,0.504,0,0,0.0,4.1,8.1,0.504,0.504,2.5,3.4,0.744,3.4,7.6,11,2.1,0.5,1.6,1.8,3.1,10.7
"259","Andres Nocioni","SF",30,"SAC",75,28,19.7,3.1,7.8,0.399,1.3,3.3,0.386,1.8,4.5,0.408,0.48,0.9,1.3,0.717,0.4,2.5,3,1,0.4,0.3,0.9,2.1,8.5
"260","Steve Novak","SF",26,"LAC",54,0,6.7,0.8,2,0.389,0.4,1.3,0.31,0.4,0.7,0.541,0.491,0.1,0.2,0.778,0,0.6,0.6,0.1,0.1,0,0,0.4,2.1
"261","Dirk Nowitzki","PF",31,"DAL",81,80,37.5,8.9,18.5,0.481,0.6,1.5,0.421,8.3,17,0.487,0.498,6.6,7.2,0.915,1,6.7,7.7,2.7,0.9,1,1.8,2.6,25
"262","Patrick O'Bryant","C",23,"TOR",11,0,4.6,0.7,1.4,0.533,0,0.1,0,0.7,1.3,0.571,0.533,0.3,0.5,0.5,0.2,0.8,1,0.1,0.2,0.4,0.5,1.1,1.7
"263","Jermaine O'Neal","C",31,"MIA",70,70,28.4,5.6,10.6,0.529,0,0,0,5.6,10.6,0.53,0.529,2.3,3.2,0.72,1.8,5.2,6.9,1.3,0.4,1.4,1.8,3,13.6
"264","Shaquille O'Neal*","C",37,"CLE",53,53,23.4,4.9,8.7,0.566,0,0,0,4.9,8.7,0.567,0.566,2.1,4.3,0.496,1.8,4.9,6.7,1.5,0.3,1.2,2,3.2,12
"265","Fabricio Oberto","C",34,"WAS",57,20,11.4,0.6,1,0.625,0,0,0.0,0.6,1,0.625,0.625,0.2,0.3,0.765,0.6,1.2,1.8,0.9,0.2,0.2,0.6,2.1,1.5
"266","Greg Oden","C",22,"POR",21,21,23.9,4.4,7.2,0.605,0,0,0.0,4.4,7.2,0.605,0.605,2.3,3,0.766,3,5.4,8.5,0.9,0.4,2.3,1.9,4,11.1
"267","Lamar Odom","PF",30,"LAL",82,38,31.5,4.2,9,0.463,0.7,2.2,0.319,3.5,6.8,0.51,0.502,1.7,2.5,0.693,2.2,7.5,9.8,3.3,0.9,0.7,1.8,2.8,10.8
"268","Emeka Okafor","C",27,"NOH",82,82,28.9,4.2,8,0.53,0,0,0.0,4.2,8,0.53,0.53,1.9,3.3,0.562,3.1,6,9,0.7,0.7,1.5,1.4,2.7,10.4
"269","Mehmet Okur","C",30,"UTA",73,73,29.4,4.9,10.6,0.458,1.1,2.9,0.385,3.7,7.7,0.486,0.511,2.7,3.3,0.82,1.8,5.2,7.1,1.6,0.5,1.1,1.7,3.1,13.5
"270","Kevin Ollie","PG",37,"OKC",25,0,10.5,0.7,1.8,0.4,0,0,0,0.7,1.8,0.409,0.4,0.3,0.3,1,0.1,0.9,1,0.8,0.4,0,0.2,0.6,1.8
"271","Zaza Pachulia","C",25,"ATL",78,1,14,1.5,3.2,0.488,0,0.1,0,1.5,3.1,0.496,0.488,1.2,1.8,0.65,1.5,2.3,3.8,0.5,0.5,0.4,0.7,2.4,4.3
"272","Jannero Pargo","PG",30,"CHI",63,5,13.2,2.1,6,0.346,0.6,2.2,0.275,1.5,3.9,0.387,0.396,0.7,0.7,0.933,0.1,1.1,1.2,1.4,0.5,0,0.8,1.1,5.5
"273","Anthony Parker","SG",34,"CLE",81,81,28.3,2.5,5.9,0.434,1.3,3.2,0.414,1.2,2.6,0.458,0.547,0.9,1.2,0.789,0.4,2.5,2.9,1.9,0.8,0.2,0.9,1.9,7.3
"274","Tony Parker","PG",27,"SAS",56,50,30.9,6.2,12.8,0.487,0.2,0.6,0.294,6.1,12.2,0.497,0.494,3.3,4.4,0.756,0.1,2.3,2.4,5.7,0.5,0.1,2.7,1.7,16
"275","Chris Paul","PG",24,"NOH",45,45,38,7,14.2,0.493,1.2,2.8,0.409,5.8,11.3,0.514,0.534,3.6,4.2,0.847,0.4,3.8,4.2,10.7,2.1,0.2,2.5,2.6,18.7
"276","Sasha Pavlovic","SF",26,"MIN",71,0,12.4,1.5,4.2,0.363,0.5,1.7,0.297,1,2.6,0.407,0.422,0.1,0.4,0.385,0.2,1.5,1.6,0.8,0.3,0.1,0.7,1.2,3.7
"277","Oleksiy Pecherov","C",24,"MIN",44,5,10.2,1.8,4.3,0.41,0.3,1.2,0.269,1.4,3.1,0.463,0.447,0.7,0.7,0.906,0.7,2.1,2.8,0.3,0.2,0.3,0.7,1.3,4.5
"278","Kendrick Perkins","C",25,"BOS",78,78,27.6,4,6.7,0.602,0,0,0,4,6.7,0.605,0.602,2.1,3.6,0.582,2,5.6,7.6,1,0.3,1.7,2.1,2.8,10.1
"279","Morris Peterson","SG",32,"NOH",46,39,21.2,2.5,6.5,0.385,1.3,3.7,0.363,1.2,2.8,0.415,0.488,0.7,1.2,0.611,0.4,2.4,2.7,0.9,0.5,0.1,0.6,1.8,7.1
"280","Johan Petro","C",24,"DEN",36,16,12.1,1.5,2.8,0.535,0,0,0,1.5,2.8,0.54,0.535,0.4,0.6,0.667,0.9,2.7,3.6,0.4,0.3,0.4,0.6,2.2,3.4
"281","Paul Pierce","SF",32,"BOS",71,71,34,5.8,12.2,0.472,1.5,3.7,0.414,4.2,8.5,0.497,0.535,5.2,6.1,0.852,0.5,3.8,4.4,3.1,1.2,0.4,2.3,2.8,18.3
"282","Mickael Pietrus","SF",27,"ORL",75,24,22.5,3.1,7.2,0.432,1.5,4.1,0.379,1.6,3.1,0.502,0.54,0.9,1.5,0.633,0.5,2.3,2.9,0.7,0.7,0.4,0.9,1.8,8.7
"283","James Posey","SF",33,"NOH",77,2,22.5,1.6,4.5,0.365,1.1,3.1,0.335,0.6,1.3,0.437,0.483,0.9,1,0.825,0.4,3.9,4.3,1.5,0.5,0.2,0.7,2.6,5.2
"284","Leon Powe","SF",26,"CLE",20,2,11.8,1.1,2.5,0.429,0,0,0.0,1.1,2.5,0.429,0.429,1.9,3.2,0.587,1,2.1,3.1,0,0.3,0.1,0.6,1.8,4
"285","Josh Powell","PF",27,"LAL",63,0,9.2,1.1,3.1,0.366,0.1,0.3,0.438,1,2.8,0.36,0.384,0.3,0.5,0.645,0.7,1.1,1.8,0.6,0.1,0.1,0.5,1.1,2.7
"286","A.J. Price","PG",23,"IND",56,2,15.4,2.6,6.3,0.41,1.1,3.1,0.345,1.5,3.2,0.472,0.494,1.1,1.3,0.8,0.2,1.4,1.6,1.9,0.6,0.1,1.1,0.9,7.3
"287","Ronnie Price","PG",26,"UTA",60,4,13.4,1.6,4,0.405,0.3,1.1,0.286,1.3,3,0.447,0.442,0.7,1,0.695,0.5,0.8,1.2,2.1,0.7,0.2,0.9,1.8,4.3
"288","Tayshaun Prince","SF",29,"DET",49,49,34,5.8,11.8,0.486,0.6,1.5,0.37,5.2,10.3,0.503,0.509,1.4,2,0.714,1.4,3.6,5.1,3.3,0.7,0.4,1.2,1.6,13.5
"289","Joel Przybilla","C",30,"POR",30,9,22.7,1.5,2.9,0.523,0,0,0.0,1.5,2.9,0.523,0.523,1.1,1.7,0.647,2.4,5.5,7.9,0.3,0.3,1.4,1.3,3.2,4.1
"290","Chris Quinn","PG",26,"NJN",25,0,8.9,0.8,2.2,0.357,0.4,1.3,0.313,0.4,1,0.417,0.446,0.2,0.2,1,0,0.6,0.6,1.2,0.4,0,0.4,0.6,2.2
"291","Anthony Randolph","C",20,"GSW",33,8,22.7,4.2,9.4,0.443,0,0.2,0.2,4.1,9.2,0.447,0.445,3.3,4.1,0.801,2.2,4.3,6.5,1.3,0.8,1.5,1.5,2.8,11.6
"292","Zach Randolph","PF",28,"MEM",81,81,37.7,8,16.5,0.488,0.2,0.6,0.288,7.9,15.9,0.496,0.494,4.5,5.7,0.778,4.1,7.7,11.7,1.8,1,0.4,2.1,2.8,20.8
"293","Michael Redd","SG",30,"MIL",18,12,27.3,4.2,11.8,0.352,1,3.3,0.3,3.2,8.5,0.373,0.394,2.6,3.7,0.712,0.6,2.4,3,2.2,1.1,0.1,0.8,1.3,11.9
"294","J.J. Redick","SG",25,"ORL",82,9,22,3,6.7,0.439,1.4,3.3,0.405,1.6,3.4,0.473,0.54,2.3,2.7,0.86,0.2,1.7,1.9,1.9,0.3,0,0.8,1.4,9.6
"295","Chris Richard","PF",25,"CHI",18,0,12.4,0.8,1.6,0.517,0,0,0.0,0.8,1.6,0.517,0.517,0.4,0.6,0.636,1.1,2.2,3.3,0.4,0.4,0.2,0.8,2.8,2.1
"296","Jason Richardson","SG",29,"PHO",79,76,31.5,6,12.6,0.474,2,5.1,0.393,4,7.6,0.528,0.553,1.7,2.3,0.739,1,4.1,5.1,1.8,0.8,0.4,1.2,2.1,15.7
"297","Quentin Richardson","SF",29,"MIA",76,75,27.4,3.2,7.4,0.431,1.9,4.7,0.397,1.3,2.7,0.493,0.558,0.7,0.9,0.732,0.8,4.1,4.9,1.2,0.9,0.2,0.8,2.2,8.9
"298","Luke Ridnour","PG",28,"MIL",82,0,21.5,4,8.4,0.478,0.8,2.2,0.381,3.2,6.2,0.513,0.528,1.5,1.7,0.907,0.3,1.5,1.7,4,0.7,0.1,1.3,2.2,10.4
"299","Rajon Rondo","PG",23,"BOS",81,81,36.6,5.7,11.2,0.508,0.2,1,0.213,5.5,10.2,0.536,0.517,2.2,3.5,0.621,1.2,3.2,4.4,9.8,2.3,0.1,3,2.4,13.7
"300","Derrick Rose","PG",21,"CHI",78,78,36.8,8.6,17.6,0.489,0.2,0.8,0.267,8.4,16.8,0.5,0.495,3.3,4.3,0.766,0.8,2.9,3.8,6,0.7,0.3,2.8,1.2,20.8
"301","Brandon Roy","SG",25,"POR",65,65,37.2,7.6,16,0.473,1.1,3.4,0.33,6.4,12.6,0.512,0.508,5.3,6.8,0.78,1.1,3.3,4.4,4.7,0.9,0.2,2,2.1,21.5
"302","Brandon Rush","SG",24,"IND",82,64,30.4,3.6,8.6,0.423,1.5,3.7,0.411,2.1,4.9,0.433,0.511,0.7,1.1,0.629,0.5,3.7,4.2,1.4,0.7,0.8,1.1,1.9,9.4
"303","Kareem Rush","SG",29,"LAC",7,0,8.3,0.6,1.6,0.364,0.1,0.4,0.333,0.4,1.1,0.375,0.409,0,0,0.0,0.1,0.7,0.9,0.6,0.3,0.4,0.4,1.1,1.3
"304","Brian Scalabrine","PF",31,"BOS",52,3,9.1,0.6,1.6,0.341,0.3,0.9,0.327,0.3,0.7,0.361,0.435,0.1,0.1,0.667,0.2,0.8,0.9,0.5,0.2,0.1,0.3,1.1,1.5
"305","Luis Scola","PF",29,"HOU",82,82,32.6,6.8,13.3,0.514,0,0.1,0.2,6.8,13.2,0.515,0.514,2.5,3.3,0.779,2.1,6.5,8.6,2.1,0.8,0.3,2,3,16.2
"306","Thabo Sefolosha","SG",25,"OKC",82,82,28.6,2.4,5.4,0.44,0.5,1.6,0.313,1.9,3.8,0.494,0.486,0.7,1.1,0.674,0.9,3.8,4.7,1.8,1.2,0.6,1.1,1.9,6
"307","Ramon Sessions","PG",23,"MIN",82,1,21.1,3.1,6.8,0.456,0,0.2,0.067,3.1,6.6,0.467,0.457,2,2.8,0.717,0.7,1.9,2.6,3.1,0.7,0.1,1.7,1.7,8.2
"308","Bobby Simmons","PF",29,"NJN",23,2,17.2,1.8,5.1,0.359,0.9,2.7,0.317,1,2.3,0.407,0.444,0.8,0.9,0.9,0.5,2.3,2.7,0.7,0.7,0.1,0.8,2.3,5.3
"309","Brian Skinner","PF",33,"LAC",16,1,7.7,0.6,1.6,0.4,0,0,0.0,0.6,1.6,0.4,0.4,0.4,0.5,0.75,0.6,1.1,1.7,0,0.2,0.3,0.4,1.3,1.6
"310","Craig Smith","PF",26,"LAC",75,2,16.4,3,5.3,0.569,0,0.1,0.2,3,5.2,0.574,0.571,1.8,2.8,0.635,1.3,2.5,3.8,1.1,0.4,0.3,1.2,2.6,7.8
"311","J.R. Smith","SG",24,"DEN",75,0,27.8,5.7,13.8,0.414,2.1,6.2,0.338,3.6,7.5,0.477,0.491,1.9,2.7,0.706,0.4,2.7,3.1,2.4,1.3,0.3,1.9,2.3,15.4
"312","Jason Smith","PF",23,"PHI",56,2,11.8,1.3,3.1,0.431,0.2,0.5,0.345,1.2,2.6,0.448,0.46,0.5,0.8,0.69,1,1.4,2.4,0.6,0.4,0.5,0.6,2,3.4
"313","Joe Smith","PF",34,"ATL",64,1,9.3,1.2,3,0.399,0,0.1,0.143,1.2,2.9,0.409,0.402,0.6,0.8,0.813,1,1.4,2.5,0.3,0.1,0.3,0.3,1.5,3
"314","Josh Smith","PF",24,"ATL",81,81,35.4,6.2,12.3,0.505,0,0.1,0,6.2,12.2,0.508,0.505,3.2,5.2,0.618,2.8,6,8.7,4.2,1.6,2.1,2.4,3,15.7
"315","Darius Songaila","C",31,"NOH",75,1,18.8,3.2,6.5,0.494,0,0.1,0.167,3.2,6.4,0.498,0.495,0.8,1,0.811,0.8,2.3,3.1,0.9,0.8,0.2,1.1,2.7,7.2
"316","Marreese Speights","C",22,"PHI",62,1,16.4,3.4,7.2,0.477,0,0.1,0,3.4,7.1,0.483,0.477,1.7,2.3,0.745,1.4,2.7,4.1,0.6,0.5,0.5,0.8,2.5,8.6
"317","Jerry Stackhouse","SG",35,"MIL",42,0,20.4,3.1,7.5,0.408,1.1,3.1,0.346,2,4.4,0.452,0.479,1.3,1.6,0.797,0.5,1.9,2.4,1.7,0.5,0.2,1.6,1.3,8.5
"318","Peja Stojakovic","SF",32,"NOH",62,55,31.4,4.5,11.1,0.404,2.1,5.7,0.375,2.4,5.4,0.435,0.5,1.5,1.7,0.897,0.6,3,3.7,1.5,0.8,0.1,0.9,1.3,12.6
"319","Amar'e Stoudemire","PF",27,"PHO",82,82,34.6,8.6,15.4,0.557,0,0.1,0.167,8.6,15.3,0.559,0.557,5.9,7.7,0.771,2.8,6.1,8.9,1,0.6,1,2.6,3.4,23.1
"320","Rodney Stuckey","PG",23,"DET",73,67,34.2,6.2,15.2,0.405,0.2,1.1,0.228,5.9,14.1,0.418,0.413,4.1,4.9,0.833,0.9,2.9,3.8,4.8,1.4,0.2,2.2,2.8,16.6
"321","DaJuan Summers","SF",22,"DET",44,0,9.2,1,3,0.354,0.3,1,0.357,0.7,2,0.352,0.412,0.6,0.9,0.711,0.3,0.7,1,0.4,0.2,0.2,0.4,1.2,3
"322","Jermaine Taylor","SG",23,"HOU",31,4,9.8,1.5,3.8,0.378,0.2,0.7,0.227,1.3,3.1,0.412,0.399,1.1,1.5,0.717,0.7,0.8,1.5,0.5,0.3,0.1,0.6,0.5,4.1
"323","Jeff Teague","PG",21,"ATL",71,3,10.1,1.3,3.2,0.396,0.1,0.5,0.219,1.2,2.7,0.426,0.412,0.6,0.7,0.837,0.1,0.9,0.9,1.7,0.5,0.2,0.7,1.2,3.2
"324","Jason Terry","SG",32,"DAL",77,12,33,5.9,13.5,0.438,1.8,4.8,0.365,4.2,8.7,0.479,0.503,3,3.5,0.866,0.2,1.6,1.8,3.8,1.2,0.2,1.4,1.8,16.6
"325","Hasheem Thabeet","C",22,"MEM",68,13,13,1.1,1.9,0.588,0,0,0.0,1.1,1.9,0.588,0.588,0.8,1.4,0.581,1.3,2.3,3.6,0.2,0.2,1.3,0.6,2.4,3.1
"326","Etan Thomas","C",31,"OKC",23,1,14,1.3,3,0.456,0,0,0.0,1.3,3,0.456,0.456,0.6,1,0.591,0.8,2,2.8,0,0.2,0.7,0.8,1.7,3.3
"327","Kenny Thomas","PF",32,"SAC",26,2,12,0.7,1.3,0.486,0,0,0.0,0.7,1.3,0.486,0.486,0.3,0.5,0.583,1.3,2,3.3,0.6,0.4,0.4,0.7,1.6,1.6
"328","Kurt Thomas","C",37,"MIL",70,9,15,1.4,3,0.476,0,0,0.0,1.4,3,0.476,0.476,0.2,0.2,0.8,1.2,3,4.2,0.7,0.4,0.7,0.7,2.3,3
"329","Tim Thomas","SF",32,"DAL",18,1,15.8,2.7,5.9,0.462,0.9,2.4,0.372,1.8,3.5,0.524,0.538,1.2,1.3,0.875,0.7,1.6,2.3,0.8,0.6,0.1,0.8,1.7,7.5
"330","Jason Thompson","C",23,"SAC",75,58,31.4,4.9,10.5,0.472,0,0.1,0.1,4.9,10.3,0.477,0.473,2.6,3.7,0.715,3,5.5,8.5,1.7,0.5,1,1.9,3.7,12.5
"331","Marcus Thornton","SG",22,"NOH",73,17,25.6,5.5,12.1,0.451,1.6,4.3,0.374,3.8,7.8,0.493,0.517,2,2.4,0.814,1,1.9,2.9,1.6,0.8,0.2,1,1.7,14.5
"332","Jamaal Tinsley","PG",31,"MEM",38,1,15.5,1.4,3.7,0.371,0.2,1,0.179,1.2,2.7,0.446,0.396,0.6,0.7,0.815,0.3,1.4,1.7,2.8,0.9,0.1,1.7,1.8,3.5
"333","Ronny Turiaf","C",27,"GSW",42,20,20.8,2,3.5,0.582,0,0,0,2,3.5,0.586,0.582,0.9,1.9,0.474,1.3,3.3,4.5,2.1,0.5,1.3,1.2,2.3,4.9
"334","Hedo Turkoglu","SF",30,"TOR",74,69,30.7,3.7,9.1,0.409,1.5,3.9,0.374,2.3,5.2,0.436,0.49,2.4,3.1,0.774,0.6,4.1,4.6,4.1,0.7,0.4,1.7,3,11.3
"335","Ime Udoka","SG",32,"SAC",69,2,13.7,1.3,3.5,0.378,0.4,1.3,0.286,0.9,2.2,0.433,0.432,0.6,0.8,0.737,0.7,2,2.8,0.8,0.5,0.1,0.6,1.2,3.6
"336","Beno Udrih","PG",27,"SAC",79,41,31.4,5.3,10.6,0.493,0.9,2.5,0.377,4.3,8.1,0.53,0.538,1.5,1.8,0.837,0.5,2.3,2.8,4.7,1.1,0.1,1.7,2.1,12.9
"337","Roko Ukic","PG",25,"MIL",13,0,7.5,1.1,2.3,0.467,0.2,0.9,0.25,0.8,1.4,0.611,0.517,0.7,0.8,0.818,0,0.2,0.2,0.9,0.1,0,0.5,0.5,3.1
"338","Anderson Varejao","PF",27,"CLE",76,7,28.5,3.5,6.1,0.572,0,0.1,0.2,3.5,6.1,0.576,0.573,1.5,2.3,0.663,2.5,5.1,7.6,1.1,0.9,0.9,0.9,2.9,8.6
"339","Charlie Villanueva","PF",25,"DET",78,16,23.7,4.7,10.6,0.439,1.3,3.6,0.351,3.4,7,0.484,0.499,1.4,1.7,0.815,1.1,3.6,4.7,0.7,0.6,0.7,0.9,2.9,11.9
"340","Sasha Vujacic","SG",25,"LAL",67,1,8.6,1,2.4,0.402,0.4,1.2,0.309,0.6,1.2,0.494,0.479,0.4,0.5,0.848,0.4,0.8,1.2,0.6,0.3,0.1,0.3,1,2.8
"341","Dwyane Wade","SG",28,"MIA",77,77,36.3,9.3,19.6,0.476,0.9,3.2,0.3,8.4,16.5,0.509,0.5,6.9,9.1,0.761,1.4,3.5,4.8,6.5,1.8,1.1,3.3,2.4,26.6
"342","Ben Wallace","C",35,"DET",69,67,28.6,2.3,4.2,0.541,0,0,0,2.3,4.2,0.545,0.541,0.9,2.3,0.406,3.6,5.1,8.7,1.5,1.2,1.2,0.9,1.9,5.5
"343","Gerald Wallace","SF",27,"CHA",76,76,41,6,12.4,0.484,0.7,1.8,0.371,5.3,10.6,0.503,0.511,5.6,7.2,0.776,2,8.1,10,2.1,1.5,1.1,2.3,2.6,18.2
"344","Rasheed Wallace","C",35,"BOS",79,13,22.5,3.4,8.2,0.409,1,3.7,0.283,2.3,4.6,0.511,0.472,1.2,1.6,0.768,0.5,3.6,4.1,1,1,0.9,0.8,2.8,9
"345","Luke Walton","SF",29,"LAL",29,0,9.4,1,2.9,0.357,0.2,0.6,0.412,0.8,2.3,0.343,0.399,0.1,0.1,0.5,0.4,0.9,1.3,1.4,0.3,0,0.4,0.7,2.4
"346","C.J. Watson","PG",25,"GSW",65,15,27.5,3.8,8.1,0.468,0.7,2.2,0.31,3.1,5.9,0.527,0.51,2,2.6,0.771,0.4,2.2,2.6,2.8,1.6,0.1,1.1,1.9,10.3
"347","Earl Watson","PG",30,"IND",79,52,29.4,2.8,6.6,0.426,0.7,2.3,0.288,2.2,4.3,0.5,0.476,1.5,2.1,0.71,0.7,2.4,3,5.1,1.3,0.2,2.2,2.3,7.8
"348","Kyle Weaver","SG",23,"OKC",12,0,12,1,2.8,0.364,0.6,1.6,0.368,0.4,1.2,0.357,0.47,0.4,0.5,0.833,0.1,1.4,1.5,0.9,0.5,0.5,0.3,1.1,3
"349","Martell Webster","SF",23,"POR",82,49,24.5,3.2,7.8,0.405,1.5,4,0.373,1.6,3.7,0.44,0.502,1.5,1.9,0.813,0.6,2.7,3.3,0.8,0.5,0.5,0.7,1.9,9.4
"350","Sonny Weems","SG",23,"TOR",69,19,19.8,3.4,6.6,0.515,0,0.2,0.133,3.4,6.4,0.528,0.517,0.6,0.9,0.688,0.6,2.2,2.8,1.5,0.6,0.4,0.9,1.8,7.5
"351","David West","PF",29,"NOH",81,81,36.4,7.6,15.1,0.505,0.1,0.3,0.259,7.6,14.8,0.51,0.508,3.7,4.2,0.865,2,5.4,7.5,3,0.9,0.7,2.1,2.9,19
"352","Delonte West","SG",26,"CLE",60,3,25,3.2,7.3,0.445,0.4,1.3,0.325,2.8,6,0.471,0.474,1.9,2.4,0.81,0.5,2.3,2.8,3.3,0.9,0.5,1.5,1.4,8.8
"353","Mario West","SG",25,"ATL",39,1,3.6,0.3,0.5,0.571,0,0,0,0.3,0.5,0.6,0.571,0.2,0.3,0.6,0.2,0.5,0.7,0.2,0.2,0,0.2,0.6,0.8
"354","Russell Westbrook","PG",21,"OKC",82,82,34.3,5.9,14.1,0.418,0.3,1.3,0.221,5.6,12.9,0.438,0.428,4,5.1,0.78,1.7,3.1,4.9,8,1.3,0.4,3.3,2.5,16.1
"355","D.J. White","PF",23,"OKC",12,0,8.5,2.1,3.4,0.61,0,0,0.0,2.1,3.4,0.61,0.61,0.8,0.8,0.9,0.8,1.1,1.9,0.3,0.4,0.3,0.3,1,4.9
"356","Chris Wilcox","PF",27,"DET",34,10,13,1.9,3.5,0.525,0,0,0.0,1.9,3.5,0.525,0.525,0.8,1.5,0.5,1.3,2.1,3.4,0.4,0.4,0.4,1.1,1.9,4.5
"357","Damien Wilkins","SF",30,"MIN",80,31,19.8,2.1,4.8,0.433,0.2,0.8,0.295,1.8,4,0.459,0.457,1.3,1.6,0.798,0.9,2.2,3.1,1.7,0.8,0.3,1,1.8,5.6
"358","Mike Wilks","PG",30,"OKC",4,0,14.8,1.5,3,0.5,0.5,0.8,0.667,1,2.3,0.444,0.583,0.5,1,0.5,0.3,0.8,1,1,0,0,1,1.3,4
"359","Deron Williams","PG",25,"UTA",76,76,36.9,6.5,13.9,0.469,1.3,3.4,0.371,5.2,10.4,0.501,0.515,4.4,5.5,0.801,0.7,3.3,4,10.5,1.3,0.2,3.3,2.7,18.7
"360","Jason Williams","PG",34,"ORL",82,18,20.8,2.3,5.2,0.444,1,2.7,0.38,1.3,2.5,0.512,0.542,0.4,0.5,0.756,0.1,1.5,1.5,3.6,0.6,0,1.1,0.8,6
"361","Jawad Williams","PG",26,"CLE",54,6,13.7,1.5,3.8,0.393,0.6,1.7,0.323,0.9,2.1,0.451,0.466,0.6,0.8,0.711,0.3,1.2,1.5,0.6,0.2,0.1,0.3,1.4,4.1
"362","Lou Williams","PG",23,"PHI",64,38,29.9,5,10.6,0.47,1.1,3.2,0.34,3.9,7.4,0.527,0.521,3,3.6,0.824,0.4,2.5,2.9,4.2,1.3,0.2,1.7,1.7,14
"363","Marcus Williams","PG",24,"MEM",62,1,14.1,1.7,4.4,0.384,0.4,1.3,0.296,1.3,3.1,0.421,0.428,0.6,0.9,0.673,0.2,1.3,1.5,2.6,0.5,0,1.2,0.7,4.3
"364","Marvin Williams","SF",23,"ATL",81,81,30.5,3.7,8.2,0.455,0.5,1.6,0.303,3.2,6.6,0.492,0.485,2.2,2.7,0.819,1.3,3.8,5.1,1.1,0.8,0.6,0.9,2,10.1
"365","Mo Williams","PG",27,"CLE",69,68,34.2,5.5,12.4,0.442,2.3,5.4,0.429,3.2,7,0.452,0.535,2.6,2.9,0.894,0.4,2.6,3,5.3,1,0.3,2.5,2.5,15.8
"366","Reggie Williams","SF",23,"GSW",24,10,32.6,5.8,11.8,0.495,1.4,3.8,0.359,4.5,8,0.56,0.553,2.2,2.6,0.839,0.8,3.8,4.6,2.8,1,0.3,1.2,2,15.2
"367","Sean Williams","PF",23,"NJN",20,0,11.4,1.1,2.5,0.429,0,0.1,0,1.1,2.4,0.438,0.429,0.5,1,0.526,1.1,1.3,2.3,0.1,0.4,1,1,2.1,2.6
"368","Shelden Williams","PF",26,"BOS",54,0,11.1,1.2,2.2,0.521,0,0,0,1.2,2.2,0.525,0.521,1.4,1.8,0.765,0.9,1.8,2.7,0.4,0.2,0.4,0.6,1.6,3.7
"369","Terrence Williams","SF",22,"NJN",78,9,22.6,3.3,8.3,0.401,0.4,1.3,0.31,2.9,7.1,0.417,0.425,1.3,1.8,0.715,0.6,3.9,4.5,2.9,0.6,0.1,1.6,1.6,8.4
"370","Metta World Peace","SF",30,"LAL",77,77,33.8,4,9.6,0.414,1.4,3.8,0.355,2.6,5.8,0.453,0.484,1.7,2.4,0.688,1.3,3,4.3,3,1.4,0.3,1.6,2.1,11
"371","Antoine Wright","SF",25,"TOR",67,10,20.8,2.4,6,0.406,0.9,2.6,0.335,1.6,3.4,0.46,0.479,0.8,1.1,0.688,0.6,2.3,2.8,1.1,0.4,0.2,0.9,2,6.5
